date,obs_cases,obs_deaths,fit_cases,fit_deaths,S,E,I,R,D
2022-06-26,18.444444444444443,0.0,18.227919400232206,1.724055128240622e-7,31257.082096296832,50.55818392237716,8.237708974029765e-5,0.0,0.0
2022-06-27,18.11111111111111,1.0,13.85999483740121,0.026932992644974618,31253.474456287375,38.44301440918164,12.868855036868622,2.838938137197686,0.015098725678778891
2022-06-28,18.055555555555557,0.0,12.176239837947703,0.04029080519448619,31245.27138195579,33.77283823199775,19.251352354388345,9.29535326394827,0.049436790178962596
2022-06-29,18.0,1.0,11.707210547434064,0.04762808251479842,31234.696533461032,32.471907027832536,22.757177326943708,17.621028376410315,0.09371640408340165
2022-06-30,18.11111111111111,1.0,11.795246563174649,0.052330990709995175,31222.731764879183,32.71608964560015,25.004274209695094,27.044399810446976,0.14383405137817723
2022-07-01,18.333333333333332,0.0,12.146339769598741,0.055918826874108714,31209.802033143005,33.68990539025723,26.718578449874915,37.231830311239364,0.19801530192663838
2022-07-02,18.72222222222222,1.0,12.629366910206226,0.059074826824211085,31196.082286209738,35.02966197344807,28.226546999437865,48.0463357997304,0.25553161395292073
2022-07-03,18.5,1.0,13.18616868051066,0.06210783786660457,31181.63490493226,36.57404483433554,29.67575021069209,59.439536934248096,0.31612568477090575
2022-07-04,18.333333333333332,0.0,13.791278951184283,0.06515909314934815,31166.471239512524,38.25241940283658,31.133670703661636,71.40327883415677,0.37975414312707856
2022-07-05,18.22222222222222,1.0,14.433889530467253,0.0682948256003989,31150.579152173745,40.03480735093338,32.63195523813228,83.94797545844705,0.4464723750504512
2022-07-06,18.38888888888889,1.0,15.109772540620673,0.07154775130811794,31133.9353375927,41.90948195240826,34.186235890496036,97.09292414839021,0.5163830123167452
2022-07-07,18.833333333333332,0.0,15.817662067662228,0.07493565081884809,31116.5108274228,43.872931983048375,35.805008384803294,110.86198186886374,0.5896129367919279
