date,obs_cases,obs_deaths,fit_cases,fit_deaths,prior_cases,S,E,I,R,D
2024-06-29,1.1666666666666667,0.0,1.1804053407251216,10452.061785993688,1.16666666666375,9490.037169288582,2.9510133518127946,3.676124012160956e-7,0.0,0.0
2024-06-30,0.9444444444444444,0.0,1.2124066692824917,1.2124066692642999,12.315175130163677,9488.760825494794,3.03101667320622,4.264189554791129e-11,1.682652821690263e-11,1.196340839956511
2024-07-01,0.9444444444444444,0.0,1.2452029690736286,1.2452029690549469,46.68949507821999,9487.450096837378,3.1130074226840616,4.379538342082061e-11,3.4108721040472374e-11,2.4250787478792444
2024-07-02,1.0555555555555556,0.0,1.2788100370722928,1.2788100370531152,143.58097259546537,9486.10414088261,3.1970250926807218,4.497738705011361e-11,5.185787700605432e-11,3.6870170326320872
2024-07-03,1.0555555555555556,0.0,1.3132435805888725,1.3132435805691753,270.2045035016791,9484.722099743916,3.2831089514721707,4.618845888201576e-11,7.008550997610741e-11,4.9829743125127255
2024-07-04,1.1666666666666667,0.0,1.3485193578845,1.3485193578642818,268.2298301122941,9483.303099675446,3.3712983947112396,4.7429153154756846e-11,8.880335508225948e-11,6.313784937723898
2024-07-05,1.1666666666666667,0.0,1.3846531605722923,1.3846531605515306,193.0050202221093,9481.846251072591,3.4616329014307197,4.8700025279597166e-11,1.08023369336656e-10,7.680299033839283
2024-07-06,1.1111111111111112,0.0,1.4216607958996348,1.421660795878325,130.36971834966522,9480.3506484854,3.5541519897490756,5.000163121767564e-11,1.2775773206640018e-10,9.083382532691575
2024-07-07,1.0,0.0,1.4595580659964058,1.4595580659745275,87.45633920695657,9478.81537066612,3.648895164991003,5.133452675014072e-11,1.4801884497453754e-10,10.523917176708393
2024-07-08,0.7777777777777778,0.0,1.4983607455880954,1.4983607455656431,58.62935292715274,9477.239480693994,3.745901863970227,5.269926669429449e-11,1.6881933116843628e-10,12.002800449831582
2024-07-09,0.7222222222222222,0.0,1.5380845658248519,1.538084565801809,39.30109715527842,9475.622025880437,3.8452114145621175,5.4096404334837546e-11,1.9017203706216842e-10,13.52094571277368
