param,fixed,prior_value,fit_value,delta_pct
β,false,3.5880846590909075,0.40383557727934516,-88.74509339524475
σ,true,0.2992522727272725,0.2992522727272725,0.0
γ,true,0.3330505681818188,0.3330505681818188,0.0
μ,false,0.0002824318181818169,0.005613739741402631,1887.6442246008967
E0,false,517.7719889372079,263.2174507216158,-49.163443302156374
I0,false,464.83379816573625,780.3654703242205,67.88053566749915
N_eff,false,45007.416666666686,95430.92669778643,112.03377968694727
R0,false,10.773392997582585,1.2125353200384978,-88.74509339526124
