date,obs_cases,obs_deaths,fit_cases,fit_deaths,prior_cases,S,E,I,R,D
2021-08-26,103.5,5.0,56.54527831235471,2.940988115889634,103.49999999962598,142046.5244076678,245.80895859307637,459.96026347064316,0.0,0.0
2021-08-27,103.0,2.0,73.07012290009331,2.5887802650050267,195.87805413991012,141909.22763510278,317.6443966748614,404.87618645107034,117.7974863792835,2.747925123547365
2021-08-28,102.77777777777777,6.0,83.47787904455579,2.395510284495896,289.5354512238654,141785.32515118466,362.8881336501915,374.6494369189475,224.2008544378616,5.230053539910968
2021-08-29,101.88888888888889,3.0,90.28606355759912,2.2961572161667423,399.9232356824185,141668.62091011982,392.4841104498148,359.1109642408725,324.50768027393656,7.569964647103448
2021-08-30,100.72222222222223,4.0,94.97840455259258,2.252371350088769,536.1917349328286,141555.45762504786,412.8822672503081,352.26300780449543,421.8500083043576,9.840721324526276
2021-08-31,99.72222222222223,2.0,98.4295313143017,2.241529723789745,703.3107008101906,141443.67337057975,427.8847201621556,350.567415339498,518.0825345885369,12.085589061578721
2021-09-01,98.66666666666667,4.0,101.15506662596499,2.2502842302143677,901.4986345980753,141331.98747648537,439.7329419158405,351.93658954998506,614.3063677703644,14.330254009971679
2021-09-02,98.11111111111111,4.0,103.4589774615411,2.270757307421314,1124.3618181045163,141219.63884475426,449.7483126079064,355.13850727800457,711.177936068652,16.590029022718582
2021-09-03,97.11111111111111,0.0,105.52042106625049,2.2982983751474766,1357.1503543160045,141106.17284478643,458.70964980166565,359.44583402276317,809.0911969634902,18.874104157183353
2021-09-04,96.11111111111111,5.0,107.44494252816692,2.330160527147621,1576.9374030412566,140991.31571874305,467.07577037729544,364.4289632471038,908.2851233029514,21.18805406112162
2021-09-05,95.0,2.0,109.29466196377767,2.36471991865613,1756.307694465318,140874.9005503092,475.1167177689631,369.833931304525,1008.9071131799526,23.53531716887641
2021-09-06,94.38888888888889,4.0,111.10607586038529,2.4010152371191786,1870.4452131381,140756.8236246218,482.9911464886615,375.51039227110215,1111.0503980103215,25.918068339672086
2021-09-07,93.83333333333333,3.0,112.90055579418306,2.4384759764210346,1904.8556702159688,140637.0187037134,490.7919612853698,381.3691209840792,1214.7761101088936,28.337733639793754
2021-09-08,93.27777777777777,2.0,114.69054070703547,2.4767620974818,1859.6452841999032,140515.44186543248,498.5732356986824,387.3569365196926,1320.126298120162,30.795293960516474
2021-09-09,92.72222222222223,2.0,116.48318973523169,2.5156693986797434,1748.1172424188537,140392.06257070982,506.36609133394285,393.44190245792606,1427.1316011921629,33.29146403767411
2021-09-10,92.38888888888889,3.0,118.28253677993595,2.555073670459414,1591.067175102346,140266.8584051085,514.1880640327605,399.60459285838135,1535.8157698201017,35.82679791180247
2021-09-11,91.88888888888889,3.0,120.09076454782,2.594897652874995,1410.2740743288925,140139.8119795536,522.0486422771079,405.83292453553264,1646.1983322368426,38.40175112845992
2021-09-12,91.61111111111111,4.0,121.90895143994554,2.635091650833475,1223.9652295307835,140010.9091236315,529.9525140029158,412.11912535050215,1758.2961497267568,41.016717019867386
2021-09-13,91.72222222222223,2.0,123.7375033473259,2.675622319112902,1044.9990444666992,139880.13785131866,537.9014436660375,418.45798022710784,1872.1243070435667,43.67204747616287
2021-09-14,91.44444444444444,4.0,125.57643307623117,2.7164653918970076,881.0529509090451,139747.48770080257,545.8954869368315,424.84569407648706,1987.6966816903616,46.36806622530155
2021-09-15,91.33333333333333,2.0,127.42551632775032,2.7576016245802877,735.7525495247397,139612.94937624055,553.9336687616172,431.27925710959295,2105.026251609086,49.105076010693466
2021-09-16,91.94444444444444,3.0,129.28436673372138,2.7990148296294777,609.9686505943843,139476.51458872602,562.0143095526669,437.7561376527933,2224.1252320168264,51.88336178325695
2021-09-17,93.0,2.0,131.15249511236564,2.8406903291927,502.90914177398815,139338.17593551296,570.1352827793984,444.27404014134925,2345.0051781985117,54.703193099319094
2021-09-18,94.55555555555556,4.0,133.02934322807454,2.8826140683348247,412.90631968314415,139197.92684197798,578.2941617261306,450.83076643252406,2467.677034335248,57.56482525966042
2021-09-19,96.66666666666667,5.0,134.91430026707414,2.924772179723586,337.9298498525141,139055.76154591335,586.4882911137287,457.42414772401344,2592.151145393593,60.46849958686239
2021-09-20,98.61111111111111,4.0,136.8067131279106,2.967150711308019,275.8943433638757,138911.675096925,594.7148318335525,464.0520019638046,2718.437255619027,63.41444339016388
2021-09-21,100.83333333333333,5.0,138.70589615390037,3.0097353682700523,224.8280848181246,138765.66335729067,602.9708032555587,470.7120934923074,2846.544505791556,66.40286990144104
2021-09-22,103.33333333333333,2.0,140.61113597732026,3.0525113868616645,182.95411675417125,138617.72301447162,611.2531042865642,477.40211331092587,2976.4814197027113,69.43397795974904
2021-09-23,106.38888888888889,4.0,142.52169041661787,3.095463562364504,148.7190497293097,138467.8516082677,619.5585085762891,484.11968345484576,3108.2558780308236,72.50795140189669
2021-09-24,109.61111111111111,4.0,144.4367901526498,3.138576208515459,120.79249520184729,138316.04755086923,627.8836718041625,490.86235064733506,3241.8750978269222,75.62495858390282
2021-09-25,112.55555555555556,5.0,146.35564061933493,3.181833112604474,98.05130245847188,138162.31014619794,636.225139898213,497.62757927719946,3377.3456124453796,78.78515191282786
2021-09-26,116.11111111111111,4.0,148.27742293771058,3.225217517780417,79.5570503214438,138006.63961131356,644.5793530955207,504.41274863148215,3514.6732493616737,81.98866732931674
2021-09-27,119.66666666666667,6.0,150.2012942397332,3.2687121234743133,64.53163064848131,137849.0370989951,652.9426473498166,511.21515296165563,3653.8631066657445,85.23562375924693
2021-09-28,123.44444444444444,0.0,152.12638696380765,3.312299115427179,52.33354627845616,137689.50472243177,661.3112512690666,518.0320061798701,3794.919527337232,88.52612251363304
2021-09-29,127.22222222222223,0.0,154.0518102306357,3.3559601430428097,42.43622056163112,137528.0455744501,669.681292096445,524.8604383170091,3937.8460780732617,91.86024679473122
2021-09-30,131.11111111111111,4.0,155.97665163362097,3.3996762885914484,34.40884581793483,137364.66374522055,678.0488034934358,531.6974907062502,4082.6455290865465,95.23806122477878
2021-10-01,135.33333333333334,4.0,157.89997697163028,3.4434280933408163,27.89986702769533,137199.36434440585,686.4097243781147,538.5401200698673,4229.319829603286,98.6596112744203
2021-10-02,140.33333333333334,5.0,159.82082964270498,3.487195594075745,22.622967084993558,137032.15352364263,694.7598962895408,545.3852042307734,4377.870082888492,102.12492268011029
2021-10-03,145.55555555555554,4.0,161.73823135027078,3.5309583290378908,18.3453137385594,136863.03849506826,703.0950664577343,552.2295430414713,4528.296524233473,105.63400093061524
2021-10-04,150.83333333333334,6.0,163.65118352205582,3.574695326871582,14.877786997440477,136692.02754747018,711.4108939718789,559.0698566552222,4680.598500836582,109.18683079768114
2021-10-05,155.94444444444446,5.0,165.55866850226073,3.6183851048817774,12.066906380906588,136519.1300621687,719.7029549628256,565.9027852535972,4834.774451484404,112.78337586204559
2021-10-06,160.72222222222223,2.0,167.45964993565696,3.662005690743548,9.788194836511954,136344.35653008887,727.966744272813,572.724892441764,4990.821884919319,116.42357800880634
2021-10-07,165.5,6.0,169.35307202226215,3.705534677249147,7.94074460331541,136167.71857066892,736.1976722154537,579.5326738107374,5148.737356161389,120.10735687506929
2021-10-08,170.55555555555554,6.0,171.2378606562461,3.7489492301510765,6.442780419156407,135989.22894524035,744.3910695266919,586.3225581640072,5308.51644739641,123.83460940411389
2021-10-09,175.83333333333334,5.0,173.11292661115627,3.7922260439630455,5.228045164529737,135808.90156448827,752.5422012113528,593.0909006049633,5470.153753909695,127.6052095172628
2021-10-10,181.22222222222223,7.0,174.97716653376622,3.835341360370136,4.242860904434909,135626.7515000243,760.646270863518,599.8339854161804,5633.642865741631,131.4190076859513
2021-10-11,186.38888888888889,5.0,176.82946206862468,3.87827103617117,3.4437421526631438,135442.79499961474,768.6984168608378,606.5480366853675,5798.976346141505,135.27583042910825
2021-10-12,191.16666666666666,4.0,178.66867999473823,3.920990589739215,2.795459719443876,135257.0494985944,776.6937129587068,613.229225571628,5966.14571273303,139.175479873794
2021-10-13,196.11111111111111,0.0,180.49367441640356,3.963475194552346,2.2694712488441655,135069.53362515508,784.6271778140689,619.8736692936942,6135.141424028121,143.1177334406002
