date,total,daily,deaths_total,deaths_daily,daily_ma7,total_interp,daily_interp,daily_interp_smooth,daily_interp_sg,daily_interp_gauss,daily_interp_deriv_smooth,daily_interp_deriv_smooth_sign,wave
2021-04-20,35644,55,307,4,62.57142857142857,35644.0,55.0,62.27777777777778,58.85816785096983,61.717369952525736,-0.33027011024337055,-1.0,3
2021-04-21,35703,59,309,2,63.714285714285715,35703.0,59.0,61.05555555555556,57.836558478970595,61.38486044008959,-0.3359600365198318,-1.0,3
2021-04-22,35762,59,313,4,62.142857142857146,35762.0,59.0,59.94444444444444,57.31391434607258,61.04544987948605,-0.3425817825692323,-1.0,3
2021-04-23,35831,69,315,2,61.57142857142857,35831.0,69.0,60.94444444444444,56.46748914922217,60.69969687495115,-0.3441605095398507,-1.0,3
2021-04-24,35909,78,320,5,62.57142857142857,35909.0,78.0,62.5,55.881348953332036,60.357128860406355,-0.3451372052610506,-1.0,3
2021-04-25,35960,51,324,4,60.0,35960.0,51.0,62.888888888888886,55.22529671595928,60.009422464429015,-0.3579412970965462,-1.0,3
2021-04-26,36005,45,326,2,59.42857142857143,36005.0,45.0,61.666666666666664,54.66365584789705,59.64124626621326,-0.37494626897623806,-1.0,3
2021-04-27,36057,52,331,5,59.0,36057.0,52.0,60.666666666666664,53.473155367774126,59.25952992647656,-0.38742053060701237,-1.0,3
2021-04-28,36122,65,334,3,59.857142857142854,36122.0,65.0,60.55555555555556,52.34846014979833,58.86640520499925,-0.3974855706728599,-1.0,3
2021-04-29,36191,69,336,2,61.285714285714285,36191.0,69.0,60.72222222222222,51.31566276166695,58.46455878513081,-0.4063804856898386,-1.0,3
2021-04-30,36263,72,336,0,61.714285714285715,36263.0,72.0,62.0,50.31348722873055,58.05364423361957,-0.4104820945339243,-1.0,3
2021-05-01,36353,90,338,2,63.42857142857143,36353.0,90.0,63.72222222222222,49.574557326675624,57.64359459606299,-0.4168600705809303,-1.0,3
2021-05-02,36430,77,342,4,67.14285714285714,36430.0,77.0,65.16666666666667,48.8831219512195,57.2199240924577,-0.42810847301342086,-1.0,3
2021-05-03,36499,69,346,4,70.57142857142857,36499.0,69.0,65.11111111111111,48.30291069713845,56.787377650036156,-0.43677896760504936,-1.0,3
2021-05-04,36550,51,348,2,70.42857142857143,36550.0,51.0,63.888888888888886,47.689216823506804,56.346366157247616,-0.4448727771845521,-1.0,3
2021-05-05,36585,35,353,5,66.14285714285714,36585.0,35.0,61.888888888888886,47.18342846168616,55.89763209566702,-0.4511466575369191,-1.0,3
2021-05-06,36634,49,356,3,63.285714285714285,36634.0,49.0,60.77777777777778,46.72713961974263,55.44407284217374,-0.4552014505825508,-1.0,3
2021-05-07,36674,40,358,2,58.714285714285715,36674.0,40.0,60.27777777777778,46.420383330132495,54.98722919450191,-0.45696820714835307,-1.0,3
2021-05-08,36731,57,361,3,54.0,36731.0,57.0,60.388888888888886,46.1932260418667,54.53013642787705,-0.4579404714963995,-1.0,3
2021-05-09,36784,53,361,0,50.57142857142857,36784.0,53.0,60.05555555555556,46.186080276550776,54.07134825150915,-0.4571892916601645,-1.0,3
2021-05-10,36836,52,365,4,48.142857142857146,36836.0,52.0,59.666666666666664,46.1533458805454,53.61575784455671,-0.451372483107071,-1.0,3
2021-05-11,36887,51,367,2,48.142857142857146,36887.0,51.0,58.666666666666664,45.88770193969654,53.16860328529501,-0.44256971333583234,-1.0,3
2021-05-12,36942,55,367,0,51.0,36942.0,55.0,57.388888888888886,45.42832341079317,52.730618417885054,-0.42886851616812555,-1.0,3
2021-05-13,36974,32,367,0,48.57142857142857,36974.0,32.0,56.333333333333336,45.51628653735355,52.310866252958746,-0.4147567118443829,-1.0,3
2021-05-14,37031,57,367,0,51.0,37031.0,57.0,57.0,45.856801997311294,51.901104994196295,-0.40263644908620416,-1.0,3
2021-05-15,37096,65,367,0,52.142857142857146,37096.0,65.0,57.72222222222222,46.340716727482224,51.50559335478635,-0.3854627863863034,-1.0,3
2021-05-16,37163,67,368,1,54.142857142857146,37163.0,67.0,57.833333333333336,46.917557134626456,51.13017942142368,-0.36337818430720065,-1.0,3
2021-05-17,37214,51,369,1,54.0,37214.0,51.0,56.833333333333336,47.546472056846554,50.77883698617193,-0.3357465410490897,-1.0,3
2021-05-18,37273,59,374,5,55.142857142857146,37273.0,59.0,56.111111111111114,47.77256155175723,50.458686339325524,-0.30149968871550664,-1.0,3
2021-05-19,37327,54,374,0,55.0,37327.0,54.0,54.111111111111114,48.20566007297868,50.17583760874092,-0.26296233670170904,-1.0,3
2021-05-20,37362,35,378,4,55.42857142857143,37362.0,35.0,51.77777777777778,48.6853958133282,49.93276166592209,-0.21820768377201616,-1.0,3
2021-05-21,37400,38,383,5,52.714285714285715,37400.0,38.0,50.05555555555556,49.26369425772996,49.739422241196884,-0.1699006437962467,-1.0,3
2021-05-22,37452,52,386,3,50.857142857142854,37452.0,52.0,50.111111111111114,49.89167966199344,49.59296037832961,-0.11992428720548938,-1.0,3
2021-05-23,37485,33,388,2,46.0,37485.0,33.0,50.0,50.587721144613,49.499573666785906,-0.06779406252359868,-1.0,3
2021-05-24,37510,25,392,4,42.285714285714285,37510.0,25.0,48.666666666666664,51.30105319761858,49.4573722532824,-0.011639017077747171,-1.0,3
2021-05-25,37561,51,393,1,41.142857142857146,37561.0,51.0,49.27777777777778,52.026989821394245,49.476295632630425,0.05194847441977783,1.0,4
2021-05-26,37611,50,396,3,40.57142857142857,37611.0,50.0,48.888888888888886,52.955817937391956,49.56126920212196,0.12094026097578885,1.0,4
2021-05-27,37663,52,398,2,43.0,37663.0,52.0,48.833333333333336,53.936058382946015,49.718176154582,0.19539029683142167,1.0,4
2021-05-28,37716,53,401,3,45.142857142857146,37716.0,53.0,48.888888888888886,54.90462684847317,49.9520497957848,0.27227143299342277,1.0,4
2021-05-29,37751,35,403,2,42.714285714285715,37751.0,35.0,48.0,55.882911465335106,50.262719020568845,0.35352159169796504,1.0,4
2021-05-30,37786,35,404,1,43.0,37786.0,35.0,46.888888888888886,56.61945842135583,50.659092979180734,0.4385102462128467,1.0,4
2021-05-31,37806,20,405,1,42.285714285714285,37806.0,20.0,46.22222222222222,57.42635682734773,51.139739512994524,0.5262768830972668,1.0,4
2021-06-01,37853,47,405,0,41.714285714285715,37853.0,47.0,45.666666666666664,58.45630266948338,51.71164674537527,0.6196427925186565,1.0,4
2021-06-02,37896,43,407,2,40.714285714285715,37896.0,43.0,44.44444444444444,59.636507777991135,52.37902509803185,0.7166813796581866,1.0,4
2021-06-03,37941,45,410,3,39.714285714285715,37941.0,45.0,43.22222222222222,61.02402150950641,53.14500950469164,0.8184043118886125,1.0,4
2021-06-04,37982,41,411,1,38.0,37982.0,41.0,42.666666666666664,62.51472709813711,54.015833721809074,0.9207734698479291,1.0,4
2021-06-05,38021,39,415,4,38.57142857142857,38021.0,39.0,41.55555555555556,63.94599116573842,54.98655644438749,1.0220033429248598,1.0,4
2021-06-06,38060,39,416,1,39.142857142857146,38060.0,39.0,40.72222222222222,65.33661302093333,56.059840407658804,1.12534753768892,1.0,4
2021-06-07,38093,33,416,0,41.0,38093.0,33.0,40.611111111111114,66.4440161321298,57.23725151976536,1.2276317927964564,1.0,4
2021-06-08,38136,43,419,3,40.42857142857143,38136.0,43.0,40.888888888888886,67.57471250240062,58.51510399325171,1.3278774603107526,1.0,4
2021-06-09,38181,45,421,2,40.714285714285715,38181.0,45.0,40.5,68.66156174380637,59.893006440386834,1.4320842729443948,1.0,4
2021-06-10,38229,48,423,2,41.142857142857146,38229.0,48.0,41.333333333333336,69.97646859996156,61.37927253914047,1.535383996899756,1.0,4
2021-06-11,38279,50,423,0,42.42857142857143,38279.0,50.0,42.72222222222222,71.31804417130782,62.963774434186355,1.6300127435556746,1.0,4
2021-06-12,38323,44,426,3,43.142857142857146,38323.0,44.0,42.333333333333336,72.66167390051851,64.63929802625185,1.71914721475748,1.0,4
2021-06-13,38368,45,430,4,44.0,38368.0,45.0,42.05555555555556,74.0384451699635,66.40206886370129,1.8045386860875703,1.0,4
2021-06-14,38413,45,432,2,45.714285714285715,38413.0,45.0,41.666666666666664,75.23260072978678,68.248375398427,1.88620202948559,1.0,4
2021-06-15,38462,49,435,3,46.57142857142857,38462.0,49.0,41.44444444444444,76.47003188016132,70.17447292267249,1.9598839208283514,1.0,4
2021-06-16,38515,53,437,2,47.714285714285715,38515.0,53.0,42.44444444444444,77.64431726521985,72.1681432400837,2.0281398660611742,1.0,4
2021-06-17,38573,58,440,3,49.142857142857146,38573.0,58.0,43.72222222222222,79.05818014211636,74.23075265479483,2.09177722297167,1.0,4
2021-06-18,38636,63,441,1,51.0,38636.0,63.0,46.111111111111114,80.54010524294215,76.35169768602704,2.146746390426141,1.0,4
2021-06-19,38695,59,441,0,53.142857142857146,38695.0,59.0,46.77777777777778,81.97053043979253,78.52424543564712,2.1926412198568097,1.0,4
2021-06-20,38759,64,442,1,55.857142857142854,38759.0,64.0,47.94444444444444,83.44211407720374,80.73698012574067,2.223692230062795,1.0,4
2021-06-21,38828,69,442,0,59.285714285714285,38828.0,69.0,49.27777777777778,84.65371231035138,82.97162989577274,2.2436736924826954,1.0,4
2021-06-22,38903,75,442,0,63.0,38903.0,75.0,51.166666666666664,85.96860226618008,85.22432751070605,2.253884309517337,1.0,4
2021-06-23,38985,82,446,4,67.14285714285714,38985.0,82.0,53.55555555555556,87.2247528327251,87.47939851480739,2.2528926403249616,1.0,4
2021-06-24,39075,90,446,0,71.71428571428571,39075.0,90.0,56.388888888888886,88.49830458997499,89.73011279135594,2.2425219518286426,1.0,4
2021-06-25,39173,98,451,5,76.71428571428571,39173.0,98.0,60.0,89.98070443633567,91.96444241846469,2.2205864653832053,1.0,4
2021-06-26,39280,107,455,4,83.57142857142857,39280.0,107.0,63.55555555555556,91.5457100057614,94.17128572212236,2.188057672969085,1.0,4
2021-06-27,39393,113,458,3,90.57142857142857,39393.0,113.0,67.33333333333333,92.75403111196464,96.34055776440282,2.1484553454491357,1.0,4
2021-06-28,39501,108,458,0,96.14285714285714,39501.0,108.0,70.66666666666667,93.95844363357013,98.46819641302065,2.0949586248614294,1.0,4
2021-06-29,39616,115,461,3,101.85714285714286,39616.0,115.0,74.27777777777777,95.24950105627035,100.5304750141257,2.027361928961569,1.0,4
2021-06-30,39737,121,464,3,107.42857142857143,39737.0,121.0,78.55555555555556,96.65930785481079,102.52292027094376,1.9540352073998686,1.0,4
2021-07-01,39864,127,466,2,112.71428571428571,39864.0,127.0,83.11111111111111,98.14618628768957,104.43854542892544,1.8764214835742554,1.0,4
2021-07-02,39997,133,471,5,117.71428571428571,39997.0,133.0,88.0,99.5705995774918,106.2757632380923,1.7898608638609275,1.0,4
2021-07-03,40132,135,474,3,121.71428571428571,40132.0,135.0,92.77777777777777,101.23290800845011,108.01826715664728,1.6938864018619237,1.0,4
2021-07-04,40271,139,476,2,125.42857142857143,40271.0,139.0,97.55555555555556,102.77288112156708,109.66353604181616,1.5952505072376602,1.0,4
2021-07-05,40411,140,481,5,130.0,40411.0,140.0,102.11111111111111,104.23744036873435,111.20876817112263,1.4904947733075644,1.0,4
2021-07-06,40553,142,483,2,133.85714285714286,40553.0,142.0,106.5,105.37563894757052,112.64452558843126,1.37691921995839,1.0,4
2021-07-07,40697,144,487,4,137.14285714285714,40697.0,144.0,111.22222222222223,106.23585788361815,113.96260661103939,1.2630191784346076,1.0,4
2021-07-08,40844,147,491,4,140.0,40844.0,147.0,115.83333333333333,107.28403456884962,115.17056394530054,1.1495734066754548,1.0,4
2021-07-09,40990,146,494,3,141.85714285714286,40990.0,146.0,120.11111111111111,108.17179642788551,116.26175342439029,1.0298694613445902,1.0,4
2021-07-10,41130,140,497,3,142.57142857142858,41130.0,140.0,123.72222222222223,109.22688841943535,117.23030286798962,0.9100367628544959,1.0,4
2021-07-11,41271,141,497,0,142.85714285714286,41271.0,141.0,127.0,110.14523065104663,118.08182695009927,0.7922267788038833,1.0,4
2021-07-12,41401,130,502,5,141.42857142857142,41401.0,130.0,129.22222222222223,110.99916881121561,118.81475642559738,0.6759930450352868,1.0,4
2021-07-13,41531,130,507,5,139.71428571428572,41531.0,130.0,131.0,111.82353908200497,119.4338130401699,0.5658155436978595,1.0,4
2021-07-14,41660,129,509,2,137.57142857142858,41660.0,129.0,132.22222222222223,112.72426349145375,119.94638751299314,0.45700256039939613,1.0,4
2021-07-15,41793,133,514,5,135.57142857142858,41793.0,133.0,133.33333333333334,113.24736700595349,120.34781816096864,0.35022039103176067,1.0,4
2021-07-16,41924,131,514,0,133.42857142857142,41924.0,131.0,134.61111111111111,113.97398117918182,120.64682829505661,0.24515702547229232,1.0,4
2021-07-17,42052,128,515,1,131.71428571428572,42052.0,128.0,135.33333333333334,114.71992932590737,120.83813221191322,0.1436405894282498,1.0,4
2021-07-18,42179,127,517,2,129.71428571428572,42179.0,127.0,135.66666666666666,115.36448473209134,120.93410947391317,0.051599814769399746,1.0,4
2021-07-19,42304,125,521,4,129.0,42304.0,125.0,135.55555555555554,115.73973189936616,120.94133184145201,-0.03475749359646388,-1.0,4
2021-07-20,42429,125,524,3,128.28571428571428,42429.0,125.0,135.11111111111111,116.15772460149789,120.86459448672025,-0.1164033957546448,-1.0,4
2021-07-21,42556,127,528,4,128.0,42556.0,127.0,134.66666666666666,116.47812713654689,120.70852504994274,-0.19319845636218777,-1.0,4
2021-07-22,42684,128,530,2,127.28571428571429,42684.0,128.0,134.05555555555554,116.53454964470899,120.47819757399586,-0.2624182837101964,-1.0,4
2021-07-23,42809,125,535,5,126.42857142857143,42809.0,125.0,133.22222222222223,116.52627155751867,120.18368848252236,-0.325998084044224,-1.0,4
2021-07-24,42931,122,538,3,125.57142857142857,42931.0,122.0,132.11111111111111,116.56412675244859,119.82620140590745,-0.3860826597090201,-1.0,4
2021-07-25,43054,123,542,4,125.0,43054.0,123.0,130.94444444444446,116.38437641636254,119.41152316310435,-0.4398121619315092,-1.0,4
2021-07-26,43174,120,547,5,124.28571428571429,43174.0,120.0,129.44444444444446,116.02272172076046,118.9465770820444,-0.48732537344220483,-1.0,4
2021-07-27,43290,116,549,2,123.0,43290.0,116.0,127.77777777777777,115.95748338774723,118.43687241621993,-0.527768134680879,-1.0,4
2021-07-28,43408,118,553,4,121.71428571428571,43408.0,118.0,126.55555555555556,115.84123679661985,117.89104081268265,-0.5627319625065249,-1.0,4
2021-07-29,43523,115,555,2,119.85714285714286,43523.0,115.0,125.11111111111111,115.70112387171112,117.31140849120685,-0.5944251433404381,-1.0,4
2021-07-30,43642,119,560,5,119.0,43642.0,119.0,124.5,115.54118532744377,116.70219052600174,-0.622913215992149,-1.0,4
2021-07-31,43758,116,563,3,118.14285714285714,43758.0,116.0,123.72222222222223,115.1156596888803,116.0655820592225,-0.6468418727456138,-1.0,4
2021-08-01,43874,116,566,3,117.14285714285714,43874.0,116.0,123.0,114.58861378912997,115.40850678051059,-0.6653202725723537,-1.0,4
2021-08-02,43989,115,568,2,116.42857142857143,43989.0,115.0,122.0,113.77911426925289,114.73494151407785,-0.6798131761366838,-1.0,4
2021-08-03,44104,115,573,5,116.28571428571429,44104.0,115.0,121.11111111111111,113.23784290378333,114.04888042823714,-0.6886109307195168,-1.0,4
2021-08-04,44217,113,578,5,115.57142857142857,44217.0,113.0,120.27777777777777,112.65317149990393,113.35771965263876,-0.693678904624819,-1.0,4
2021-08-05,44327,110,582,4,114.85714285714286,44327.0,110.0,119.33333333333333,112.07265450355284,112.66152261898758,-0.6972587190344388,-1.0,4
2021-08-06,44435,108,586,4,113.28571428571429,44435.0,108.0,118.38888888888889,111.40164394084884,111.96320221456993,-0.6980400162023889,-1.0,4
2021-08-07,44547,112,589,3,112.71428571428571,44547.0,112.0,117.66666666666667,110.62987209525635,111.26544258658274,-0.6962155635822086,-1.0,4
2021-08-08,44656,109,594,5,111.71428571428571,44656.0,109.0,116.66666666666667,109.80934127136543,110.57077108740555,-0.69104424900475,-1.0,4
2021-08-09,44762,106,594,0,110.42857142857143,44762.0,106.0,115.44444444444444,108.9035713462646,109.88335408857327,-0.6817470984781159,-1.0,4
2021-08-10,44865,103,599,5,108.71428571428571,44865.0,103.0,114.22222222222223,108.1189629345112,109.20727689044931,-0.6704661141026276,-1.0,4
2021-08-11,44972,107,601,2,107.85714285714286,44972.0,107.0,113.38888888888889,107.36519300941039,108.54242186036801,-0.6564499718268048,-1.0,4
2021-08-12,45081,109,604,3,107.71428571428571,45081.0,109.0,112.61111111111111,106.66815901670824,107.89437694679569,-0.6375051165483467,-1.0,4
2021-08-13,45188,107,608,4,107.57142857142857,45188.0,107.0,111.88888888888889,105.97116036105241,107.2674116272713,-0.6162388032937552,-1.0,4
2021-08-14,45292,104,613,5,106.42857142857143,45292.0,104.0,111.22222222222223,105.2020664490109,106.66189934020815,-0.5928652869976538,-1.0,4
2021-08-15,45394,102,616,3,105.42857142857143,45394.0,102.0,110.33333333333333,104.4317249855963,106.081681053276,-0.5659928275495819,-1.0,4
2021-08-16,45502,108,621,5,105.71428571428571,45502.0,108.0,109.94444444444444,103.68481198386785,105.52991368510902,-0.5356120408415455,-1.0,4
2021-08-17,45607,105,626,5,106.0,45607.0,105.0,109.16666666666667,103.033043211062,105.01045697159292,-0.5003194700977055,-1.0,4
2021-08-18,45711,104,628,2,105.57142857142857,45711.0,104.0,108.5,102.41947224889567,104.5292747449136,-0.46023811227623146,-1.0,4
2021-08-19,45813,102,631,3,104.57142857142857,45813.0,102.0,107.72222222222223,101.89664682158627,104.08998074704043,-0.41618919943182253,-1.0,4
2021-08-20,45918,105,637,6,104.28571428571429,45918.0,105.0,107.16666666666667,101.39900441713075,103.69689634604994,-0.36847304194748254,-1.0,4
2021-08-21,46018,100,641,4,103.71428571428571,46018.0,100.0,106.33333333333333,100.85805569425769,103.35303466314548,-0.3167041014885426,-1.0,4
2021-08-22,46119,101,644,3,103.57142857142857,46119.0,101.0,105.66666666666667,100.36079277895139,103.06348814307287,-0.2597962811722305,-1.0,4
2021-08-23,46216,97,646,2,102.0,46216.0,97.0,104.94444444444444,99.98457000192043,102.83344210080102,-0.19676012089111997,-1.0,4
2021-08-24,46321,105,651,5,102.0,46321.0,105.0,104.77777777777777,99.75589168427115,102.66996790129063,-0.12716769507764605,-1.0,4
2021-08-25,46424,103,655,4,101.85714285714286,46424.0,103.0,104.27777777777777,99.72440944881888,102.57910671064573,-0.053194290537992725,-1.0,4
2021-08-26,46519,95,660,5,100.85714285714286,46519.0,95.0,103.5,99.84578759362397,102.56357932021461,0.02626362243459649,1.0,5
2021-08-27,46616,97,662,2,99.71428571428571,46616.0,97.0,103.0,100.11516650662564,102.63163395551491,0.11107184919234776,1.0,5
2021-08-28,46715,99,668,6,99.57142857142857,46715.0,99.0,102.77777777777777,100.52968388707505,102.78572301859934,0.19994154040939494,1.0,5
2021-08-29,46806,91,671,3,98.14285714285714,46806.0,91.0,101.88888888888889,101.10863376224309,103.0315170363337,0.2944229827032697,1.0,5
2021-08-30,46894,88,675,4,96.85714285714286,46894.0,88.0,100.72222222222223,101.7532352602266,103.37456898400589,0.3950941502689246,1.0,5
2021-08-31,46983,89,677,2,94.57142857142857,46983.0,89.0,99.72222222222223,102.61538236988665,103.82170533687156,0.5021580498643646,1.0,5
2021-09-01,47068,85,681,4,92.0,47068.0,85.0,98.66666666666667,103.63770616477814,104.3788850837346,0.614149329935095,1.0,5
2021-09-02,47160,92,685,4,91.57142857142857,47160.0,92.0,98.11111111111111,104.85897599385439,105.05000399674175,0.7303892327775459,1.0,5
2021-09-03,47250,90,685,0,90.57142857142857,47250.0,90.0,97.11111111111111,106.22298290762434,105.83966354928967,0.8516554356771563,1.0,5
2021-09-04,47337,87,690,5,88.85714285714286,47337.0,87.0,96.11111111111111,107.68605185327445,106.75331486809607,0.9771954665148612,1.0,5
2021-09-05,47421,84,692,2,87.85714285714286,47421.0,84.0,95.0,109.28710581908969,107.79405448231941,1.107267598556003,1.0,5
2021-09-06,47512,91,696,4,88.28571428571429,47512.0,91.0,94.38888888888889,111.02667486076434,108.96785006520808,1.2422510546251582,1.0,5
2021-09-07,47607,95,699,3,89.14285714285714,47607.0,95.0,93.83333333333333,112.92645438832338,110.2785565915697,1.3809173089026083,1.0,5
2021-09-08,47697,90,701,2,89.85714285714286,47697.0,90.0,93.27777777777777,114.90349299020545,111.72968468301326,1.5212299037454762,1.0,5
2021-09-09,47788,91,703,2,89.71428571428571,47788.0,91.0,92.72222222222223,117.02080583829458,113.32101639906067,1.662662191455733,1.0,5
2021-09-10,47879,91,706,3,89.85714285714286,47879.0,91.0,92.38888888888889,119.24153639331666,115.05500906592475,1.805438248363737,1.0,5
2021-09-11,47975,96,709,3,91.14285714285714,47975.0,96.0,91.88888888888889,121.5230512771269,116.9318928957882,1.9483279360396941,1.0,5
2021-09-12,48073,98,713,4,93.14285714285714,48073.0,98.0,91.61111111111111,123.89662223929317,118.95166493800414,2.091888969737286,1.0,5
2021-09-13,48170,97,715,2,94.0,48170.0,97.0,91.72222222222223,126.2705481083157,121.11567083526276,2.2350452282832296,1.0,5
2021-09-14,48262,92,719,4,93.57142857142857,48262.0,92.0,91.44444444444444,128.789317457269,123.42175539457058,2.3767328579281233,1.0,5
2021-09-15,48359,97,721,2,94.57142857142857,48359.0,97.0,91.33333333333333,131.39864643748794,125.86913655111898,2.5159337444668695,1.0,5
2021-09-16,48461,102,724,3,96.14285714285714,48461.0,102.0,91.94444444444444,134.1095863260994,128.45362288350432,2.6513517725500737,1.0,5
2021-09-17,48568,107,726,2,98.42857142857143,48568.0,107.0,93.0,136.90824351834064,131.17184009621909,2.783473301098221,1.0,5
2021-09-18,48685,117,730,4,101.42857142857143,48685.0,117.0,94.55555555555556,139.76345073938919,134.0205694857008,2.911495344629995,1.0,5
2021-09-19,48808,123,735,5,105.0,48808.0,123.0,96.66666666666667,142.7391265603994,136.9948307854791,3.035129815754019,1.0,5
2021-09-20,48935,127,739,4,109.28571428571429,48935.0,127.0,98.61111111111111,145.79071711158056,140.09082911720878,3.1538038502297168,1.0,5
2021-09-21,49065,130,744,5,114.71428571428571,49065.0,130.0,100.83333333333333,148.9467055886307,143.30243848593852,3.2653487718752747,1.0,5
2021-09-22,49197,132,746,2,119.71428571428571,49197.0,132.0,103.33333333333333,152.24813981179173,146.6215266609594,3.3698860360883947,1.0,5
2021-09-23,49336,139,750,4,125.0,49336.0,139.0,106.38888888888889,155.6411046667947,150.04221055811533,3.4674745508211857,1.0,5
2021-09-24,49485,149,754,4,131.0,49485.0,149.0,109.61111111111111,159.15149452659875,153.5564757626018,3.557979092514026,1.0,5
2021-09-25,49633,148,759,5,135.42857142857142,49633.0,148.0,112.55555555555556,162.7409671595928,157.15816874314342,3.639876608138133,1.0,5
2021-09-26,49787,154,763,4,139.85714285714286,49787.0,154.0,116.11111111111111,166.4807820241981,160.836228978878,3.7121372996788162,1.0,5
2021-09-27,49942,155,769,6,143.85714285714286,49942.0,155.0,119.66666666666667,170.2858183214902,164.58244334250102,3.7760428894006575,1.0,5
2021-09-28,50101,159,769,0,148.0,50101.0,159.0,123.44444444444444,174.1527159592855,168.38831475767935,3.831697855230349,1.0,5
2021-09-29,50265,164,769,0,152.57142857142858,50265.0,164.0,127.22222222222223,178.04749606299205,172.2458390529617,3.877790654387927,1.0,5
2021-09-30,50433,168,773,4,156.71428571428572,50433.0,168.0,131.11111111111111,181.91609756097557,176.14389606645517,3.9121856856524615,1.0,5
2021-10-01,50606,173,777,4,160.14285714285714,50606.0,173.0,135.33333333333334,185.82552717495673,180.0702104242666,3.9371772279146082,1.0,5
2021-10-02,50788,182,782,5,165.0,50788.0,182.0,140.33333333333334,189.629657000192,184.01825052228438,3.9542893224761513,1.0,5
2021-10-03,50979,191,786,4,170.28571428571428,50979.0,191.0,145.55555555555554,193.40900326483572,187.97878906921895,3.9614000636762934,1.0,5
2021-10-04,51176,197,792,6,176.28571428571428,51176.0,197.0,150.83333333333334,197.13557902823115,191.941050649637,3.9577742121685566,1.0,5
2021-10-05,51375,199,797,5,182.0,51375.0,199.0,155.94444444444446,200.79486076435558,195.89433749355607,3.944488960235487,1.0,5
2021-10-06,51578,203,799,2,187.57142857142858,51578.0,203.0,160.72222222222223,204.41843518340684,199.83002857010794,3.921535747836866,1.0,5
2021-10-07,51787,209,805,6,193.42857142857142,51787.0,209.0,165.5,207.93995314000378,203.73740898922978,3.8890525727519902,1.0,5
2021-10-08,52005,218,811,6,199.85714285714286,52005.0,218.0,170.55555555555554,211.37852890339923,207.60813371561193,3.8459748333525385,1.0,5
2021-10-09,52230,225,816,5,206.0,52230.0,225.0,175.83333333333334,214.78113309007094,211.42935865593483,3.7937917132751995,1.0,5
2021-10-10,52459,229,823,7,211.42857142857142,52459.0,229.0,181.22222222222223,218.07472095256378,215.19571714216238,3.7342316988422053,1.0,5
2021-10-11,52691,232,828,5,216.42857142857142,52691.0,232.0,186.38888888888889,221.26594968311883,218.8978220536193,3.664474409216224,1.0,5
2021-10-12,52926,235,832,4,221.57142857142858,52926.0,235.0,191.16666666666666,224.34897330516608,222.5246659605948,3.5846137401658313,1.0,5
2021-10-13,53163,237,832,0,226.42857142857142,53163.0,237.0,196.11111111111111,227.38228999423842,226.06704953395092,3.497521562844779,1.0,5
2021-10-14,53406,243,832,0,231.28571428571428,53406.0,243.0,201.05555555555554,230.33223890916057,229.51970908628422,3.402697069478868,1.0,5
2021-10-15,53653,247,835,3,235.42857142857142,53653.0,247.0,206.16666666666666,233.18534895333192,232.87244367290867,3.2994696016764853,1.0,5
2021-10-16,53905,252,839,4,239.28571428571428,53905.0,252.0,211.33333333333334,235.91278048780475,236.11864828963743,3.1898501551884073,1.0,5
2021-10-17,54159,254,846,7,242.85714285714286,54159.0,254.0,216.33333333333334,238.5336938736315,239.25214398328552,3.0723988019590913,1.0,5
2021-10-18,54413,254,852,6,246.0,54413.0,254.0,221.11111111111111,241.1316089879008,242.26344589355543,2.9488988185395555,1.0,5
2021-10-19,54672,259,852,0,249.42857142857142,54672.0,259.0,225.88888888888889,243.58650278471276,245.14994162036461,2.820545282586421,1.0,5
2021-10-20,54933,261,856,4,252.85714285714286,54933.0,261.0,230.27777777777777,245.977155367774,247.9045364587284,2.6857307151803402,1.0,5
2021-10-21,55202,269,862,6,256.57142857142856,55202.0,269.0,234.61111111111111,248.2267885538697,250.5214030507253,2.5442039185317666,1.0,5
2021-10-22,55476,274,869,7,260.42857142857144,55476.0,274.0,238.88888888888889,250.4526368350297,252.9929442957919,2.396052007912876,1.0,5
2021-10-23,55757,281,874,5,264.57142857142856,55757.0,281.0,243.44444444444446,252.49444056078343,255.313507066551,2.244191040696668,1.0,5
2021-10-24,56039,282,880,6,268.57142857142856,56039.0,282.0,247.83333333333334,254.44450470520448,257.48132637718527,2.0880374468728995,1.0,5
2021-10-25,56321,282,884,4,272.57142857142856,56321.0,282.0,251.88888888888889,256.2501279047436,259.48958196029696,1.92661743150977,1.0,5
2021-10-26,56600,279,886,2,275.42857142857144,56600.0,279.0,255.27777777777777,258.01901440368727,261.3345612402047,1.7604859546918574,1.0,5
2021-10-27,56881,281,893,7,278.2857142857143,56881.0,281.0,258.3888888888889,259.6332460149797,263.01055386968056,1.5898410853251752,1.0,5
2021-10-28,57165,284,897,4,280.42857142857144,57165.0,284.0,261.44444444444446,261.0959154983674,264.51424341085504,1.4160576646035385,1.0,5
2021-10-29,57454,289,897,0,282.57142857142856,57454.0,289.0,264.6111111111111,262.4936739005184,265.8426691988876,1.2398095609203041,1.0,5
2021-10-30,57744,290,904,7,283.85714285714283,57744.0,290.0,267.6666666666667,263.99589322066447,266.9938625326957,1.059894240334563,1.0,5
