date,obs_cases,obs_deaths,fit_cases,fit_deaths,S,E,I,R,D
2023-08-18,0.7777777777777778,0.0,0.4157018141351089,0.005544184589923279,10119.985582698597,1.0392545353377665,2.4950301441114733,0.0,0.0
2023-08-19,0.8333333333333334,0.0,0.6357749453358295,0.004707795388587443,10118.896473408524,1.5894373633395646,2.1186328153978726,0.9102657922108622,0.005057998573398363
2023-08-20,0.7777777777777778,0.0,0.7478031691691459,0.0044318640768411825,10117.918962977212,1.8695079229228544,1.9944564050809377,1.7273418951130421,0.009598177714701048
2023-08-21,0.6111111111111112,0.0,0.8137382912970684,0.004401363786921269,10116.970963687932,2.0343457282426596,1.9807304654914377,2.5198257890134768,0.014001707364051026
2023-08-22,0.7222222222222222,0.0,0.8603835412692477,0.004480212434432002,10116.016310070538,2.150958853173107,2.016214448603988,3.317947441845452,0.018436563881747484
2023-08-23,0.6666666666666666,0.0,0.8993486015420097,0.0046096919064301045,10115.038663741681,2.2483715038550116,2.074483645893354,4.135369819473941,0.02297866713915632
2023-08-24,0.6666666666666666,0.0,0.9356756633024749,0.00476453417406712,10114.030232872808,2.339189158256174,2.1441667740559893,4.978614318879858,0.02766425404302311
2023-08-25,0.6666666666666666,0.0,0.9715684413709095,0.004933936640795227,10112.986895038097,2.42892110342726,2.2204023780691875,5.8511363335583715,0.032512524892335956
2023-08-26,0.6111111111111112,0.0,1.0080042728693823,0.005113354666118688,10111.9060880363,2.520010682173442,2.301145249147581,6.755087972291244,0.037535438131805286
2023-08-27,0.5555555555555556,0.0,1.0454310731869438,0.005300953284835259,10110.785897259831,2.613577682967345,2.3855696042713697,7.692080881907465,0.04274194906594943
2023-08-28,0.5,0.0,1.0840686652872569,0.0054960732375753775,10109.624660315465,2.710171663218127,2.4733787592351186,8.66351679354814,0.048139846578161186
2023-08-29,0.5555555555555556,0.0,1.1240390762691184,0.005698567841998586,10108.420795234246,2.81009769067278,2.564506703094366,9.670731198548621,0.05373655148258824
2023-08-30,0.5555555555555556,0.0,1.1654228735793746,0.005908516460609891,10107.172725348584,2.91355718394842,2.65898915108173,10.715056228506525,0.059539465924601756
2023-08-31,0.6111111111111112,0.0,1.2082835724299483,0.006126100551996679,10105.878845881542,3.0207089310748536,2.7569077643753492,11.79784867199403,0.06555612905894223
2023-09-01,0.7222222222222222,0.0,1.2526781732732957,0.00635155035034319,10104.537508637684,3.1316954331832214,2.8583661544658896,12.92050286403935,0.07179428867163426
2023-09-02,0.8888888888888888,0.0,1.2986617507066947,0.00658512183531516,10103.147014439364,3.246654376766718,2.9634795189936765,14.084457106068136,0.07826193685314342
2023-09-03,0.8888888888888888,0.0,1.3462894497929898,0.006827086901168366,10101.705608921478,3.3657236244824555,3.072370217586744,15.291197284393213,0.08496733010493862
2023-09-04,0.8333333333333334,0.0,1.3956173806345,0.007077729131541947,10100.2114797364,3.4890434515862303,3.185165870405741,16.542259316719168,0.09191900293378166
2023-09-05,0.9444444444444444,0.0,1.4467030032417245,0.007337342163364161,10098.662754395984,3.616757508104291,3.301998621858116,17.8392310735703,0.09912577852836686
2023-09-06,0.8333333333333334,0.0,1.4996053162363308,0.007606229041450409,10097.057498341845,3.749013290590806,3.4230048501501105,19.18375411703929,0.10659677842088178
2023-09-07,0.8888888888888888,0.0,1.55438495701779,0.007884702013887484,10095.393713104488,3.885962392544453,3.5483250752042403,20.57752537402488,0.11434143178454868
2023-09-08,0.9444444444444444,0.0,1.6111042731601624,0.008173082461984092,10093.669334474618,4.027760682900383,3.678103927135173,22.022298808664985,0.12236948472669493
2023-09-09,0.8888888888888888,0.0,1.6698273233548238,0.008471701175351986,10091.882230742769,4.174568308387036,3.8124902700435337,23.519887047527153,0.1306910093193145
2023-09-10,0.8333333333333334,0.0,1.7306199271485228,0.00878089836227651,10090.030200853294,4.326549817871283,3.951637206682927,25.07216308711052,0.13931641308700257
2023-09-11,0.7777777777777778,0.0,1.793549704827434,0.009101023692003189,10088.110972551533,4.48387426206856,4.095702097490025,26.68106201836466,0.14825644858944675
2023-09-12,0.9444444444444444,0.0,1.8586860665018539,0.009432436575300364,10086.122200580026,4.646715166254609,4.244846686845191,28.348582722077698,0.15752222284204986
2023-09-13,1.1666666666666667,0.0,1.9261002355471188,0.009775506246571834,10084.061464815204,4.81525058886777,4.399237140025354,30.076789626863686,0.1671252070843928
2023-09-14,1.1666666666666667,0.0,1.9958653068584924,0.01013061164226508,10081.926268346944,4.989663267146203,4.559043988484479,31.867814528580393,0.17707724689004284
2023-09-15,1.3333333333333333,0.0,2.0680561953938854,0.010498141809795882,10079.714035693061,5.170140488484685,4.724442313880491,33.7238583108934,0.18739057172706955
2023-09-16,1.3888888888888888,0.0,2.1427496407163966,0.010878495998281602,10077.42211093601,5.356874101790962,4.895611788907668,35.647192746372575,0.1980778049660487
2023-09-17,1.5555555555555556,0.0,2.2200242820180347,0.011272083354380407,10075.047755766698,5.550060705045055,5.072736540416211,37.64016239147621,0.20915197440976357
2023-09-18,1.4444444444444444,0.0,2.2999606166165347,0.01167932317291518,10072.588147684239,5.749901541541305,5.256005262199662,39.70518636787598,0.22062652219134593
