date,obs_cases,obs_deaths,fit_cases,fit_deaths,prior_cases,S,E,I,R,D
2020-08-05,25.944444444444443,0.0,24.387054140293547,0.17534894170327914,25.944444444340665,199744.23892096875,139.0367966949462,113.68149636150582,0.0,0.0
2020-08-06,26.0,1.0,25.225390560664962,0.17061938098150906,29.409457450709724,199714.6290390086,143.81636579626556,110.61524723128154,27.723783108098086,0.17277888097899421
2020-08-07,26.166666666666668,0.0,25.828245719597646,0.167898188473738,31.760423053476202,199685.6495501704,147.25339634890344,108.85105502592107,54.86130836713589,0.3419041128607193
2020-08-08,26.333333333333332,0.0,26.278258901364943,0.16648387405104442,33.27317703817487,199657.02051035126,149.81903592568392,107.93413258352884,81.67452694910308,0.5090082156440168
2020-08-09,26.38888888888889,0.0,26.6291408387869,0.1659204497712207,34.09488167652643,199628.55976504306,151.8195030717612,107.56885569850976,108.33393645529678,0.6751537566071995
2020-08-10,24.88888888888889,0.0,26.915800633902332,0.1659115033525899,34.31639079359191,199600.14871570724,153.45382345440336,107.5630555936038,134.95058645623374,0.8410328137560823
2020-08-11,24.833333333333332,3.0,27.16092725324484,0.16626434794139971,34.009233518354755,199571.71007226832,154.85135264107672,107.7918103294427,161.59688215891626,1.0070966274785345
2020-08-12,25.333333333333332,0.0,27.379266992991457,0.16685372003654828,33.24281402447498,199543.193394485,156.0961630159149,108.1739095941396,188.32010705440834,1.1736398757643154
2020-08-13,25.11111111111111,0.0,27.580403571939538,0.1675981831280545,32.09033551758817,199514.56569503952,157.24289379669074,108.65655680835292,215.15121292576242,1.340855454886609
2020-08-14,26.444444444444443,0.0,27.770565067621543,0.16844478976216382,30.628585609913703,199485.80533217144,158.32705283706704,109.2054252991476,242.11053362900705,1.5088700885640682
2020-08-15,27.61111111111111,0.0,27.95379836488913,0.16935911154407904,28.934876211822814,199456.8980402322,159.3717124566086,109.79819459284501,269.2114992682962,1.6777674752716858
2020-08-16,28.0,0.0,28.132732518369355,0.17031875834764412,27.083230542366113,199427.83434974655,160.39186156424955,110.42034881600776,296.46305056346995,1.8476033349508227
2020-08-17,27.055555555555557,0.0,28.309074931439785,0.1713091655106328,25.141032344764902,199398.60791055413,161.39723450079705,111.0624454674163,323.8712083127422,2.0184151901421066
2020-08-18,26.72222222222222,2.0,28.483933876601814,0.17232085525173765,23.16670354603782,199369.21440190336,162.39414980958855,111.71833995132486,351.44009363663434,2.190228724302563
2020-08-19,26.77777777777778,0.0,28.658028115655362,0.17334765659733586,21.20853288937346,199339.65082413022,163.38670533440924,112.38403152778808,379.1725911182147,2.363061914597599
2020-08-20,26.666666666666668,0.0,28.83182319274127,0.1743855478969477,19.30451609637913,199309.9150381655,164.3775552607827,113.05691289709866,407.0707799827755,2.5369277190790758
2020-08-21,28.61111111111111,1.0,29.00561999923796,0.1754319046106009,17.482950324974325,199280.00546634893,165.36841504696682,113.73528252842092,435.1362142781002,2.7118358228118336
2020-08-22,30.27777777777778,0.0,29.179612314491802,0.17648501055158122,15.763505413603566,199249.92089809323,166.3603894782886,114.41802779072435,463.37010489075016,2.8877937722271882
2020-08-23,31.38888888888889,0.0,29.35392430529561,0.1775437393310927,14.158531725168324,199219.66036327893,167.35418646120655,115.10441842831098,491.7734381425486,3.0648077142344654
2020-08-24,31.61111111111111,0.0,29.52863482635506,0.17860734790675237,12.674421433795828,199189.22305025524,168.35025556644857,115.79397271503446,520.3470526135042,3.2428828749932737
2020-08-25,32.833333333333336,0.0,29.703793202398618,0.1796753424863802,11.312902030497394,199158.60825262844,169.34887800683373,116.48637051760299,549.0916890017015,3.4220238706480157
2020-08-26,33.27777777777778,0.0,29.87942954619062,0.18074739084689898,10.072191058539135,199127.81533451573,170.3502254628885,117.18139645053336,578.0080226857968,3.6022349102623688
2020-08-27,33.111111111111114,0.0,30.055561443024434,0.18182326552214348,8.947980900606726,199096.84370807832,171.3543981928418,117.87890304390767,607.0966847830995,3.783519927056486
2020-08-28,33.27777777777778,0.0,30.23219827716324,0.18290280702470102,7.934247618449292,199065.6928190233,172.3614496987643,118.57878689951006,636.3582757405426,3.9658826631080206
