param,fixed,prior_value,fit_value,delta_pct
β,false,0.9045773234200756,0.2814998987899155,-68.880504573529
σ,true,0.19183866171003777,0.19183866171003777,0.0
γ,true,0.23412936802973877,0.23412936802973877,0.0
μ,false,0.003054122676579932,0.001992715921517087,-34.75324559994091
E0,false,174.3363102420636,185.3681828409998,6.3279259401661765
I0,false,141.00662885392157,1.3016214789831013e-7,-99.99999990769007
N_eff,false,36101.388888888905,105627.55626808184,192.58585201022925
R0,false,3.8635790590148327,1.2023263085652707,-68.8805045735873
