param,fixed,prior_value,fit_value,delta_pct
β,false,8.0,0.593472997397627,-92.5815875325181
σ,true,0.3999999999999992,0.3999999999999992,0.0
γ,true,0.3999000000000002,0.3999000000000002,0.0
μ,false,8.000000000000016e-5,4.285432999593557e-12,-99.99999339320884
E0,false,4.722222222210426,1.5798591136013767,-66.5441599471673
I0,false,4.72245834512767,1.93308777179172e-9,-99.9999999590449
N_eff,false,313.97344073699844,413.4053057230661,31.668877709104365
R0,false,20.005001250312567,1.4840535068707845,-92.58158753252505
