wave,strain,date,obs_cases,obs_deaths,fit_cases,fit_deaths,S,E,I,R,D
2,Wuhan-1 (D614G / ancestral),2020-08-14,26.444444444444443,0.0,27.767228623728887,0.16842298375309958,199477.5484628821,158.3080309220576,109.19066237021688,242.0668802526164,1.5086066794534556
2,Wuhan-1 (D614G / ancestral),2020-08-15,27.61111111111111,0.0,27.950487602859067,0.16933779095345622,199448.6443490128,159.35283696042808,109.78374296956322,269.1642316541998,1.6774825094607058
2,Wuhan-1 (D614G / ancestral),2020-08-16,28.0,0.0,28.12945627709618,0.17029785929881117,199419.58375582035,160.37318287968185,110.40616691796957,296.4122402249316,1.847297263501874
2,Wuhan-1 (D614G / ancestral),2020-08-17,27.055555555555557,0.0,28.305839244488176,0.1712886481361244,199390.36034179726,161.3787870267286,111.04850733377556,323.81691853561273,2.018088413057824
2,Wuhan-1 (D614G / ancestral),2020-08-18,26.72222222222222,2.0,28.48074295213023,0.17230069532971376,199360.969791537,162.37595753780073,111.70462979969706,351.38238262189907,2.189881610042922
2,Wuhan-1 (D614G / ancestral),2020-08-19,26.77777777777778,0.0,28.654884986161417,0.17332784000574084,199331.4091085259,163.36878555394205,112.37054014652864,379.11151406705477,2.362694813030251
2,Wuhan-1 (D614G / ancestral),2020-08-20,26.666666666666668,0.0,28.82873010391593,0.17436606729255633,199301.6761555305,164.35992077489138,113.04363548430277,407.0063903475199,2.5365409692467518
2,Wuhan-1 (D614G / ancestral),2020-08-21,28.61111111111111,1.0,29.002578707519273,0.17541275688913122,199271.769355719,165.35107586955127,113.72221704009308,435.06856471892024,2.711429758875892
2,Wuhan-1 (D614G / ancestral),2020-08-22,30.27777777777778,0.0,29.176624296546215,0.17646619505955086,199241.68749862237,166.34335402819974,114.40517377812839,463.2992479500984,2.8873687276585898
2,Wuhan-1 (D614G / ancestral),2020-08-23,31.38888888888889,0.0,29.350990751090887,0.1775252579196238,199211.42961425974,167.33746152275316,115.09177707066111,491.69942623158556,3.0643640217211585
