wave,strain,date,obs_cases,obs_deaths,fit_int,S_int,E_int,I_int,R_int,D_int,fit_frac,alpha_k,S_frac,E_frac,I_frac,R_frac,D_frac
5,Delta (Indian),2021-10-30,267.6666666666667,7.0,207.86211750530296,129562.32206943631,903.6010107278305,722.1533267446539,9199.142049001686,215.2361113101657,207.8621175049347,1.0,129562.32206947773,903.6010107262297,722.1533267432402,9199.142048975245,215.23611131006902
5,Delta (Indian),2021-10-31,270.5,5.0,209.23124560670496,129348.50819145108,909.552771207761,727.4441911990701,9397.08201913325,219.86739422948878,209.2312456063425,1.0,129348.50819149283,909.5527712061853,727.4441911976735,9397.082019106421,219.86739422939425
5,Delta (Indian),2021-11-01,272.8333333333333,0.0,210.56401492703893,129133.48324125128,915.3464758008554,732.6200431955907,9596.472198677817,224.53260829510546,210.56401492668246,1.0,129133.48324129336,915.3464757993058,732.620043194212,9596.472198650607,224.5326082950133
5,Delta (Indian),2021-11-02,275.0,6.0,211.85932601626712,128917.28835705628,920.9773450688148,737.6767861014332,9797.281063080094,229.23101591402542,211.85932601591693,1.0,128917.28835709869,920.9773450672924,737.6767861000733,9797.281063052505,229.23101591393578
5,Delta (Indian),2021-11-03,276.77777777777777,4.0,213.1160997791582,128699.96568805075,926.4406880580711,742.6103729803717,9999.47596491054,233.9618532209076,213.11609977881446,1.0,128699.96568809349,926.440688056577,742.6103729790316,9999.475964882578,233.96185322082073
5,Delta (Indian),2021-11-04,278.6111111111111,5.0,214.3332792890617,128481.55836614518,931.7319101844788,747.4168130071608,10203.023147487045,238.72433039677225,214.33327928872473,1.0,128481.55836618824,931.731910183014,747.4168130058413,10203.023147458716,238.72433039668832
5,Delta (Indian),2021-11-05,280.6111111111111,7.0,215.5098315893805,128262.11047597608,936.8465210645257,752.0921778964233,10407.887760254767,243.5176320288492,215.50983158905046,1.0,128262.11047601944,936.8465210630911,752.0921778951252,10407.887760226076,243.51763202876842
5,Delta (Indian),2021-11-06,282.44444444444446,5.0,216.64474947776654,128041.66702317978,941.7801422714423,756.6326083296431,10614.03387592812,248.34091751165607,216.64474947744375,1.0,128041.66702322345,941.780142270039,756.6326083283674,10614.033875899075,248.34091751157868
5,Delta (Indian),2021-11-07,284.1111111111111,4.0,217.73705326801854,127820.27390097908,946.5285149943766,761.0343203635178,10821.424509394375,253.1933214892936,217.73705326770317,1.0,127820.27390102303,946.5285149930056,761.0343203622654,10821.424509364979,253.1933214892198
5,Delta (Indian),2021-11-08,285.22222222222223,7.0,218.7857925246314,127597.97785512675,951.0875075786851,765.2936118026021,11030.021638373764,258.07395433883863,218.78579252432368,1.0,127597.97785517099,951.0875075773474,765.2936118013737,11030.021638344026,258.07395433876866
5,Delta (Indian),2021-11-09,286.3333333333333,7.0,219.7900477649415,127374.82644725544,955.4531229253572,769.4068685189095,11239.786225826321,262.9819026946061,219.79004776464166,1.0,127374.82644729996,955.4531229240538,769.406868517706,11239.786225796246,262.98190269454017
5,Delta (Indian),2021-11-10,287.1111111111111,4.0,220.74893212382534,127150.8680166882,959.6215057276562,773.3705707009485,11450.67824409089,267.9162300129395,220.7489321235336,1.0,127150.86801673299,959.6215057263879,773.3705706997707,11450.678244060486,267.9162300128778
5,Delta (Indian),2021-11-11,287.8333333333333,4.0,221.66159297594646,126926.15164076882,963.5889495232161,777.1812990145395,11662.656700736987,272.87597717707723,221.661592975663,1.0,126926.15164081386,963.588949521984,777.1812990133882,11662.65670070626,272.87597717702005
5,Delta (Indian),2021-11-12,288.44444444444446,6.0,222.52721351060305,126700.727093776,967.3519035400899,780.8357406577076,11875.679666105312,277.8601631415297,222.52721351032812,1.0,126700.72709382128,967.3519035388947,780.8357406565835,11875.679666074271,277.8601631414772
5,Delta (Indian),2021-11-13,289.3333333333333,5.0,223.34501425431043,126474.6448044899,970.9069793155933,784.3306952919652,12089.7043025079,282.86778561528683,223.34501425404414,1.0,126474.6448045354,970.9069793144357,784.3306952908695,12089.704302476552,282.86778561523926
5,Delta (Indian),2021-11-14,289.94444444444446,4.0,224.11425453635457,126247.95581248394,974.2509570672388,787.6630808323931,12304.686895054005,287.89782178306433,224.11425453609718,1.0,126247.95581252968,974.2509570661199,787.6630808313262,12304.686895022356,287.8978217830219
5,Delta (Indian),2021-11-15,290.1111111111111,4.0,224.83423389267963,126020.71172321922,977.3807917955986,790.8299390790983,12520.582884063037,292.9492290636823,224.8342338924313,1.0,126020.71172326518,977.380791794519,790.8299390780609,12520.582884031095,292.9492290636453
5,Delta (Indian),2021-11-16,289.8888888888889,7.0,225.50429340361754,125792.96466202257,980.2936190995725,793.8284411728794,12737.346899021059,298.0209459045595,225.5042934033784,1.0,125792.96466206874,980.293619098533,793.8284411718723,12737.346898988832,298.0209459045281
5,Delta (Indian),2021-11-17,289.72222222222223,6.0,226.12381696113857,125564.76722703326,982.986760685275,796.6558928582533,12954.932794032666,303.11189261119534,226.12381696090887,1.0,125564.76722707962,982.9867606842764,796.6558928572773,12954.932794000164,303.1118926111698
5,Delta (Indian),2021-11-18,289.5,7.0,226.69223246149053,125336.17244120681,985.4577295505773,799.3097395374,13173.293684715449,308.220972210405,226.69223246127038,1.0,125336.17244125337,985.4577295496202,799.3097395364557,13173.293684682678,308.2209722103856
5,Delta (Indian),2021-11-19,289.3333333333333,5.0,227.209012919304,125107.23370346765,987.7042348282536,801.7875710990643,13392.381986479713,313.34707134596584,227.20901291909357,1.0,125107.23370351437,987.7042348273387,801.7875710981523,13392.381986446684,313.34707134595277
5,Delta (Indian),2021-11-20,288.77777777777777,7.0,227.67367749947147,124878.00473910492,989.7241862716811,804.0871265070077,13612.149454131808,318.4890612052324,227.67367749927087,1.0,124878.0047391518,989.7241862708091,804.0871265061287,13612.149454098528,318.48906120522594
5,Delta (Indian),2021-11-21,288.1111111111111,5.0,228.08579246335572,124648.539549509,991.5156983681187,806.2062981332328,13832.54722273511,323.6457984751782,228.08579246316512,1.0,124648.53954955605,991.5156983672902,806.2062981323872,13832.547222701587,323.64579847517854
5,Delta (Indian),2021-11-22,287.0,7.0,228.44497202614852,124418.89236134803,993.0770940657454,808.1431358219027,14053.525849658747,328.8161263262266,228.44497202596807,1.0,124418.89236139522,993.0770940649609,808.143135821091,14053.525849624993,328.81612632623404
5,Delta (Indian),2021-11-23,285.3333333333333,6.0,228.75087912248242,124189.11757528577,994.4069081018652,809.8958506706488,14275.035357740231,333.99887542214475,228.75087912231217,1.0,124189.11757533309,994.406908101125,809.8958506698718,14275.035357706256,333.9988754221596
5,Delta (Indian),2021-11-24,283.3333333333333,4.0,229.00322607769505,123959.26971434418,995.5038899209712,811.4628185167968,14497.025279484522,339.19286495418754,229.00322607753512,1.0,123959.26971439163,995.503889920276,811.4628185160549,14497.025279450334,339.19286495421
5,Delta (Indian),2021-11-25,280.77777777777777,8.0,229.20177518245578,123729.40337201474,996.367006172716,812.8425831169342,14719.444702218669,344.39690369759893,229.20177518230628,1.0,123729.40337206231,996.3670061720661,812.8425831162278,14719.444702184277,344.3969036976292
5,Delta (Indian),2021-11-26,277.8333333333333,5.0,229.34633916878602,123499.57316022378,996.9954427812265,814.0338590092045,14942.242314117948,349.6097910885048,229.34633916864703,1.0,123499.57316027145,996.9954427806224,814.0338590085341,14942.242314083363,349.60979108854315
5,Delta (Indian),2021-11-27,273.94444444444446,7.0,229.4367815858373,123269.83365725756,997.3886065786564,815.0355340487199,15165.366451016562,354.83031831916173,229.43678158570893,1.0,123269.83365730532,997.3886065780983,815.0355340480859,15165.366450981794,354.83031831920846
5,Delta (Indian),2021-11-28,269.44444444444446,8.0,229.47301707413175,123040.23935575304,997.5461264973412,815.8466716075422,15388.765143913271,360.05726944946633,229.47301707401402,1.0,123040.23935580088,997.5461264968294,815.8466716069449,15388.76514387833,360.05726944952164
5,Delta (Indian),2021-11-29,264.27777777777777,6.0,229.45501153731786,122810.84461085981,997.4678543164407,816.4665124317889,15612.38616708005,365.28942253257276,229.4550115372108,1.0,122810.84461090772,997.4678543159753,816.4665124312287,15612.386167044946,365.2894225326369
5,Delta (Indian),2021-11-30,259.0,4.0,229.38278221084644,122581.70358867846,997.1538649604818,816.8944761495569,15836.177086679752,370.5255507524205,229.38278221075012,1.0,122581.70358872642,997.1538649600631,816.8944761490341,15836.177086644495,370.52555075249376
5,Delta (Indian),2021-12-01,253.33333333333334,8.0,229.2563976273285,122352.87021507933,996.6044563487644,817.1301624245353,16060.085309797108,375.7644235709328,229.256397627243,1.0,122352.87021512735,996.6044563483927,817.13016242405,16060.085309761707,375.7644235710154
5,Delta (Indian),2021-12-02,247.61111111111111,5.0,229.07597747869283,122124.39812500462,995.8201487961451,817.1733517513758,16284.058133785917,381.00480788261314,229.07597747861814,1.0,122124.39812505267,995.8201487958204,817.1733517509284,16284.058133750383,381.00480788270534
5,Delta (Indian),2021-12-03,242.22222222222223,6.0,228.84169237561858,121896.3406123548,994.8016839672616,817.0240058901112,16508.042795834244,386.24546917424254,228.84169237555471,1.0,121896.34061240288,994.801683966984,817.0240058897018,16508.04279579859,386.2454691743446
5,Delta (Indian),2021-12-04,236.77777777777777,6.0,228.55376350507157,121668.75058055864,993.550023387804,816.6822679381478,16731.986522648705,391.4851726873633,228.55376350501854,1.0,121668.75058060673,993.5500233875734,816.6822679377767,16731.986522612937,391.48517268747537
5,Delta (Indian),2021-12-05,231.11111111111111,5.0,228.21246218712363,121441.68049392341,992.0663465179547,816.1484620395998,16955.836580158466,396.72268458122363,228.2124621870814,1.0,121441.68049397152,992.0663465177712,816.1484620392671,16955.836580122595,396.7226845813461
5,Delta (Indian),2021-12-06,225.61111111111111,8.0,227.81810933257583,121215.18232985963,990.3520483946148,815.4230927329772,17179.540323139576,401.9567730938592,227.81810933254445,1.0,121215.18232990774,990.3520483944784,815.4230927326829,17179.540323103614,401.95677309399224
5,Delta (Indian),2021-12-07,219.94444444444446,6.0,227.371074803245,120989.30753207118,988.4087368504934,814.5068439394774,17403.04524466052,407.1862096989905,227.37107480322442,1.0,120989.30753211927,988.4087368504039,814.5068439392215,17403.045244624478,407.18620969913434
5,Delta (Indian),2021-12-08,214.55555555555554,6.0,226.8717766770956,120764.10696479888,986.23822931955,813.4005775953572,17626.299025250442,412.4097702564322,226.8717766770858,1.0,120764.10696484694,986.2382293195074,813.4005775951398,17626.29902521433,412.409770256587
5,Delta (Indian),2021-12-09,209.27777777777777,5.0,226.32068042071577,120539.63086820168,983.8425492396507,812.1053319330707,17849.249581692526,417.6262361537317,226.32068042071668,1.0,120539.6308682497,983.8425492396547,812.1053319328918,17849.249581656353,417.6262361538978
5,Delta (Indian),2021-12-10,204.27777777777777,7.0,225.71829797193672,120315.92881495602,981.2239220646072,810.6223194170409,18071.84511534622,422.8343954367848,225.71829797194826,1.0,120315.92881500398,981.2239220646575,810.6223194169004,18071.845115309996,422.8343954369624
5,Delta (Indian),2021-12-11,199.61111111111111,5.0,225.06518673568223,120093.04966814967,978.3847708990169,808.9529243410874,18294.034159903684,428.03304392721213,225.06518673570434,1.0,120093.04966819758,978.384770899113,808.9529243409852,18294.03415986742,428.0330439274014
5,Delta (Indian),2021-12-12,195.05555555555554,8.0,224.36194849640606,119871.0415405425,975.3277117705002,807.0987000956495,18515.765628487687,433.22098632432863,224.36194849643869,1.0,119871.04154059035,975.327711770642,807.0987000955854,18515.765628451398,433.22098632452986
5,Delta (Indian),2021-12-13,191.0,5.0,223.60922825072976,119649.95175526156,972.0555485550406,805.0613661140178,18736.988860000467,438.3970372895865,223.60922825077284,1.0,119649.95175530932,972.0555485552278,805.0613661139918,18736.98885996416,438.39703728979987
5,Delta (Indian),2021-12-14,187.44444444444446,8.0,222.80771296412908,119429.82680799371,968.5712675721543,802.8428045078166,18957.65366463555,443.5600225114341,222.80771296418249,1.0,119429.82680804138,968.5712675723864,802.8428045078284,18957.653664599235,443.56002251165984
5,Delta (Indian),2021-12-15,184.61111111111111,0.0,221.95813025573406,119210.71233073417,964.8780318675626,800.4450564029532,19177.71036846738,448.708779748598,221.9581302557977,1.0,119210.71233078175,964.8780318678392,800.4450564030027,19177.710368431068,448.70877974883626
5,Delta (Indian),2021-12-16,182.22222222222223,7.0,221.06124701550587,118992.6530571441,960.9791752018964,797.8703179881709,19397.109857036627,453.8421598498661,221.06124701557962,1.0,118992.65305719158,960.979175202217,797.8703179882575,19397.10985700033,453.8421598501172
5,Delta (Indian),2021-12-17,180.44444444444446,5.0,220.11786795822735,118775.69278956576,956.8781957647241,795.1209362891982,19615.80361785244,458.95902774853056,220.1178679583111,1.0,118775.69278961312,956.8781957650882,795.1209362893219,19615.803617816167,458.95902774879465
5,Delta (Indian),2021-12-18,178.77777777777777,8.0,219.1288341189016,118559.87436773838,952.5787496338726,792.1994046822839,19833.743781736386,464.05826342972875,219.12883411899526,1.0,118559.87436778563,952.5787496342797,792.1994046824442,19833.743781700145,464.05826343000604
5,Delta (Indian),2021-12-19,177.33333333333334,5.0,218.09502129428338,118345.23963925276,948.0846440005814,789.1083581616274,20050.88316293666,469.1387628690123,218.09502129438678,1.0,118345.23963929988,948.0846440010309,789.1083581618241,20050.883162900464,469.1387628693029
5,Delta (Indian),2021-12-20,176.11111111111111,5.0,217.01733843538062,118131.82943177754,943.3998301815182,785.8505683758749,20267.175297945145,474.1994389405652,217.01733843549363,1.0,118131.82943182452,943.3998301820094,785.8505683761075,20267.175297909,474.1994389408694
5,Delta (Indian),2021-12-21,174.55555555555554,4.0,215.89672599585046,117919.68352708462,938.5283964390624,782.428938449429,20482.574482953947,479.23922229359044,215.8967259959729,1.0,117919.68352713143,938.5283964395946,782.4289384496972,20482.574482917866,479.23922229390837
5,Delta (Indian),2021-12-22,173.16666666666666,5.0,214.7341542412813,117708.84063689628,933.4745606315563,778.8464976048293,20697.035809892503,484.2570621954846,214.73415424141302,1.0,117708.84063694293,933.474560632129,778.8464976051325,20697.035809856494,484.2570621958164
5,Delta (Indian),2021-12-23,171.61111111111111,6.0,213.5306215243956,117499.33838057113,928.2426627154092,775.1063956028913,20910.51520099068,489.251927340525,213.53062152453649,1.0,117499.33838061763,928.2426627160216,775.1063956032291,20910.515200954756,489.25192734087085
5,Delta (Indian),2021-12-24,170.05555555555554,8.0,212.28715253123022,117291.2132646411,922.8371571210371,771.2118970176448,21122.96944181795,494.2228066229008,212.28715253138006,1.0,117291.21326468742,922.8371571216885,771.2118970180165,21122.969441782116,494.22280662326085
5,Delta (Indian),2021-12-25,168.66666666666666,6.0,211.00479650335143,117084.5006642063,917.2626050246233,767.1663753633894,21334.356212753308,499.16870987302804,211.00479650351008,1.0,117084.50066425242,917.262605025313,767.1663753637947,21334.356212717576,499.16870987340246
5,Delta (Indian),2021-12-26,167.16666666666666,5.0,209.684625441141,116879.23480618997,911.5236665375921,762.973307091386,21544.63411884549,504.0886685562008,209.68462544130824,1.0,116879.23480623591,911.5236665383192,762.9733070918242,21544.63411880987,504.08866855658977
5,Delta (Indian),2021-12-27,165.77777777777777,6.0,208.32773229314856,116675.4487544509,905.6250928355112,758.6362654738213,21753.762718027654,508.9817364327422,208.32773229332423,1.0,116675.44875449664,905.6250928362748,758.6362654742918,21753.762717992155,508.98173643314584
5,Delta (Indian),2021-12-28,164.38888888888889,8.0,206.9352291364442,116473.1743967454,899.5717182478706,754.1589143927349,21961.7025476557,513.8469901789322,206.93522913662807,1.0,116473.17439679091,899.57171824867,754.1589143932374,21961.702547620327,513.8469901793505
5,Delta (Indian),2021-12-29,162.66666666666666,0.0,205.5082453528258,116272.44243352697,893.3684523298425,749.5450020515674,22168.415149344142,518.6835299681026,205.5082453530177,1.0,116272.44243357227,893.3684523306767,749.545002052101,22168.415149308905,518.6835299685359
5,Delta (Indian),2021-12-30,160.77777777777777,7.0,204.0479258056372,116073.28236856729,887.0202719366953,744.7983546268886,22373.863092078347,523.4904800114039,204.04792580583694,1.0,116073.28236861237,887.0202719375636,744.7983546274527,22373.863092043255,523.4904800118524
5,Delta (Indian),2021-12-31,157.88888888888889,5.0,202.55542902183882,115875.72250137731,880.5322133210418,739.9228698776986,22578.00999358672,528.2669890578588,202.5554290220462,1.0,115875.72250142216,880.5322133219433,739.9228698782927,22578.009993551783,528.2669890583226
6,Omicron BA.2 (Stealth Omicron),2022-01-01,154.94444444444446,6.0,88.58288713334345,95768.40547274945,296.014083121349,766.2835250079293,0.0,0.0,88.58288717082144,0.9999999999869459,95768.4054727517,296.0140832465878,766.2835248393203,0.0,0.0
6,Omicron BA.2 (Stealth Omicron),2022-01-02,151.16666666666666,6.0,153.1514250634576,95464.05634483985,511.7803238976038,595.3384348417914,255.2111633922578,4.316813907223572,153.15142507444008,0.9999999999869459,95464.05634363914,511.7803239343036,595.3384347577681,255.21116333610246,4.316813906267929
6,Omicron BA.2 (Stealth Omicron),2022-01-03,147.16666666666666,8.0,177.8550109863793,95228.35388115676,594.3313625172358,546.8582512894557,453.4889673767911,7.6706185384834775,177.85501098639241,0.9999999999869459,95228.35387935587,594.3313625172796,546.8582512421067,453.4889672893202,7.670618536993642
6,Omicron BA.2 (Stealth Omicron),2022-01-04,142.0,5.0,189.2621889268466,95012.3799351444,632.4502975432142,539.5011166470805,635.6204186836601,10.751312860368914,189.2621889231051,0.9999999999869459,95012.37993294062,632.4502975307114,539.5011166141994,635.6204185761655,10.751312858536249
6,Omicron BA.2 (Stealth Omicron),2022-01-05,137.0,3.0,196.2416288762142,94799.79481574903,655.7732280117438,546.0429038103898,815.301572117696,13.790561189870274,196.24162887149035,0.9999999999869459,94799.79481324245,655.7732279959582,546.0429037835632,815.3015719944681,13.790561187767407
6,Omicron BA.2 (Stealth Omicron),2022-01-06,132.05555555555554,7.0,201.7597815857197,94585.11338469783,674.2130301867286,557.348532211872,997.1614714833966,16.86666229890174,201.7597815810113,0.9999999999869459,94585.11338194972,674.2130301709947,557.3485321881424,997.1614713460041,16.86666229655516
6,Omicron BA.2 (Stealth Omicron),2022-01-07,126.94444444444444,8.0,206.8082647960478,94366.4832777364,691.0833555624329,570.3432777565451,1182.7867168118632,20.0064530114816,206.8082647917013,0.9999999999869459,94366.48327478809,691.0833555479084,570.3432777349273,1182.7867166609149,20.006453008901513
6,Omicron BA.2 (Stealth Omicron),2022-01-08,122.16666666666667,5.0,211.7166393125816,94143.27288348683,707.4854850159562,583.9853939772588,1372.7398695273614,23.219448871317493,211.71663930871486,0.9999999999869459,94143.27288036804,707.4854850030349,583.985393957442,1372.7398693631537,23.219448868508813
6,Omicron BA.2 (Stealth Omicron),2022-01-09,117.38888888888889,8.0,216.592103128384,93915.26409116446,723.7776380257538,597.9155180834873,1567.2365368013707,26.509296803661307,216.5921031250371,0.9999999999869459,93915.2640878975,723.7776380145697,597.9155180653794,1567.2365366241113,26.509296800627446
6,Omicron BA.2 (Stealth Omicron),2022-01-10,113.05555555555556,6.0,221.46695657119747,93682.3818746866,740.0677513752228,612.0031957088263,1766.3726398238027,29.87761928427431,221.46695656838418,0.9999999999869459,93682.38187128882,740.0677513658217,612.0031956924013,1766.3726396336808,29.87761928101837
6,Omicron BA.2 (Stealth Omicron),2022-01-11,108.72222222222223,5.0,226.34811614719794,93444.6037317992,756.3789376914216,626.194455622593,1970.200651883716,33.32530388179165,226.34811614492298,0.9999999999869459,93444.6037282844,756.3789376838195,626.1944556078423,1970.2006516809233,33.32530387831676
6,Omicron BA.2 (Stealth Omicron),2022-01-12,104.88888888888889,4.0,231.233759729082,93201.92944530296,772.7051080404657,640.4605222931305,2178.755071121125,36.85293412104275,231.23375972734664,0.9999999999869459,93201.92944168246,772.7051080346666,640.4605222800485,2178.75507090586,36.85293411735216
6,Omicron BA.2 (Stealth Omicron),2022-01-13,101.77777777777777,4.0,236.11893142334497,92954.37109211384,789.0297015004965,654.7805438739395,2392.060811968877,40.46093142156418,236.1189314221486,0.9999999999869459,92954.37108839705,789.0297014964985,654.7805438625196,2392.060811741343,40.460931417661236
6,Omicron BA.2 (Stealth Omicron),2022-01-14,99.5,8.0,240.99743502338916,92701.94984974868,805.3320124423093,669.1357748120112,2610.1358441404927,44.14959973522157,240.99743502272997,0.9999999999869459,92701.94984594347,805.3320124401065,669.1357748022454,2610.1358439008977,44.149599731109646
6,Omicron BA.2 (Stealth Omicron),2022-01-15,98.0,6.0,245.8624793298237,92444.69508019582,821.5893469717896,683.5076221668079,2832.9918941324145,47.91913741189212,245.86247932969886,0.9999999999869459,92444.69507630894,821.5893469713724,683.5076221586862,2832.991893880969,47.91913740757468
6,Omicron BA.2 (Stealth Omicron),2022-01-16,97.44444444444444,5.0,250.70690415055378,92182.64416969192,837.7777781458616,697.8769989300663,3060.6344960516735,51.76963805919817,250.7069041509593,0.9999999999869459,92182.64416572922,837.7777781472167,697.8769989235773,3060.634495788589,51.76963805467868
6,Omicron BA.2 (Stealth Omicron),2022-01-17,97.44444444444444,7.0,255.5232661645632,91915.84261078699,853.872432900243,712.2241223659319,3293.0628270663547,55.70108775920521,255.52326616549402,0.9999999999869459,91915.84260675352,853.8724329033535,712.2241223610627,3293.062826791841,55.70108775448715
6,Omicron BA.2 (Stealth Omicron),2022-01-18,98.5,5.0,260.30387880618633,91644.34415219346,869.8476253292074,726.5284665138487,3530.2694756931255,59.71336114908077,260.30387880763635,0.9999999999869459,91644.34414809372,869.847625334053,726.5284665105842,3530.269475407394,59.71336114416758
6,Omicron BA.2 (Stealth Omicron),2022-01-19,99.88888888888889,4.0,265.04083796477914,91368.21095615128,885.6769425652035,740.7687706622319,3772.2401942658284,63.80621723418105,265.0408379667413,0.9999999999869459,91368.21095198923,885.6769425717605,740.7687706605557,3772.2401939690862,63.806217229076125
6,Omicron BA.2 (Stealth Omicron),2022-01-20,102.16666666666667,0.0,269.726044245129,91087.51374158608,901.3333191656238,754.9230706519148,4018.953654226232,67.97929524887351,269.72604424759515,0.9999999999869459,91087.51373736524,901.3333191738648,754.9230706518078,4018.9536539186847,67.97929524358022
6,Omicron BA.2 (Stealth Omicron),2022-01-21,105.11111111111111,8.0,274.3512254124725,90802.3319043901,916.789112116472,768.9687418380281,4270.381211840416,72.23211069370562,274.35122541543336,0.9999999999869459,90802.33190011361,916.7891121263663,768.9687418394697,4270.3812115222645,72.23211068822727
6,Omicron BA.2 (Stealth Omicron),2022-01-22,109.66666666666667,5.0,278.90796022497767,90512.75361062163,932.0161804724676,782.8825499463958,4526.486688223629,76.56405161459683,278.90796022842295,0.9999999999869459,90512.75360629243,932.0161804839804,782.8825499493624,4526.48668789507,76.5640516089366
6,Omicron BA.2 (Stealth Omicron),2022-01-23,114.77777777777777,7.0,283.3877040232283,90218.87586000065,946.9859708684567,796.6407085381649,4787.226166302908,80.97437516852719,283.3877040271465,0.9999999999869459,90218.87585562136,946.98597088155,796.6407085426307,4787.226165964132,80.97437516268822
6,Omicron BA.2 (Stealth Omicron),2022-01-24,120.5,5.0,287.7818161495017,89920.80451770051,961.6696091453764,810.2189426015683,5052.54780691831,85.46220451294954,287.78181615388024,0.9999999999869459,89920.80451327341,961.6696091600079,810.2189426075058,5052.547806569498,85.46220450693485
6,Omicron BA.2 (Stealth Omicron),2022-01-25,127.05555555555556,5.0,292.0815891542345,89618.654312748,976.0379979483962,823.5925580254525,5322.391686103435,90.02652605344231,292.08158915905983,0.9999999999869459,89618.65430827532,976.0379979645209,823.5925580328301,5322.391685744765,90.02652604725476
6,Omicron BA.2 (Stealth Omicron),2022-01-26,134.0,7.0,296.2782796929373,89312.54880156819,990.0619199739692,836.7365167496974,5596.689655504129,94.66618708273734,296.2782796981949,0.9999999999869459,89312.54879705196,990.0619199915384,836.7365167584819,5596.689655135774,94.6661870763797
6,Omicron BA.2 (Stealth Omicron),2022-01-27,141.55555555555554,6.0,300.3631409834638,89002.62029541816,1003.7121464310605,849.6255173603062,5875.365227826092,99.37989384310326,300.36314098913806,0.9999999999869459,89002.62029086023,1003.7121464500219,849.6255173704617,5875.365227448209,99.37989383657815
6,Omicron BA.2 (Stealth Omicron),2022-01-28,149.66666666666666,6.0,304.3274566674242,88689.0097506712,1016.9595501945512,862.2340808454949,6158.333489124714,104.1662100427567,304.3274566734983,0.9999999999869459,88689.00974607331,1016.9595502148488,862.234080856982,6158.333488737455,104.16621003606653
6,Omicron BA.2 (Stealth Omicron),2022-01-29,158.44444444444446,4.0,308.16257589629214,88371.86662114717,1029.775223051155,874.5366411689799,6445.501039656035,109.0235558553754,308.16257590274836,0.9999999999869459,88371.86661651099,1029.7752230727297,874.5366411817571,6445.501039259538,109.02355584852249
6,Omicron BA.2 (Stealth Omicron),2022-01-30,167.5,7.0,311.8599494411356,88051.3486719361,1042.1305963659406,886.5076402536486,6736.765964893183,113.95020742985076,311.8599494479556,0.9999999999869459,88051.34866726316,1042.1305963887307,886.5076402676705,6736.765964487581,113.95020742283724
6,Omicron BA.2 (Stealth Omicron),2022-01-31,176.44444444444446,6.0,315.4111666047209,87727.62175443079,1053.997564430112,898.1216269055085,7032.017838177184,118.94429693512534,315.41116661188505,0.9999999999869459,87727.62174972252,1053.9975644540523,898.1216269207288,7032.017837762593,118.94429692795305
6,Omicron BA.2 (Stealth Omicron),2022-02-01,186.0,5.0,318.8079926961723,87400.85954256752,1065.3486096886627,909.353359145783,7331.137756314443,124.00381316231271,318.80799270366015,0.9999999999869459,87400.85953782528,1065.3486097136847,909.3533591621517,7331.137755890967,124.00381315498343
6,Omicron BA.2 (Stealth Omicron),2022-02-02,195.44444444444446,6.0,322.0424068117252,87071.24323056912,1076.1569289908878,920.17790935942,7633.998409255992,129.12660270329934,322.04240681951563,0.9999999999869459,87071.24322579418,1076.156929016921,920.1779093768848,7633.998408823725,129.1266026958145
6,Omicron BA.2 (Stealth Omicron),2022-02-03,205.72222222222223,5.0,325.10663965071063,86738.96119278965,1086.3965599586302,930.5707716122372,7940.464184796505,134.3103717216944,325.1066396587816,0.9999999999869459,86738.96118798328,1086.3965599856006,930.5707716307428,7940.46418435553,134.3103717140553
6,Omicron BA.2 (Stealth Omicron),2022-02-04,218.44444444444446,8.0,327.99321108408884,86404.20860656994,1096.0425065276272,940.5079704374486,8250.391309015355,139.55268832834454,327.993211092418,0.9999999999869459,86404.20860173332,1096.0425065554605,940.5079704569379,8250.391308565737,139.55268832055225
6,Omicron BA.2 (Stealth Omicron),2022-02-05,234.0,6.0,330.6949671839132,86067.187039326,1105.0708626874705,949.9661703464692,8563.628022949077,144.85098556969132,330.6949671924772,0.9999999999869459,86067.18703446031,1105.0708627160884,949.9661703668828,8563.628022490868,144.85098556174663
6,Omicron BA.2 (Stealth Omicron),2022-02-06,251.22222222222223,7.0,333.20511641633163,85728.10400140318,1113.4589334263887,958.9227852796243,8880.014795736475,150.20256503305134,333.205116425107,0.9999999999869459,85728.10399650948,1113.4589334557131,958.9227853009008,8880.014795269712,150.20256502495477
6,Omicron BA.2 (Stealth Omicron),2022-02-07,271.27777777777777,4.0,335.5172646983487,85387.17246653413,1121.1853518791042,967.3560871806555,9199.384574216347,155.60460106848066,335.5172647073113,0.9999999999869459,85387.1724616135,1121.1853519090544,967.3560872027317,9199.384573741052,155.6046010602326
6,Omicron BA.2 (Stealth Omicron),2022-02-08,292.6666666666667,8.0,337.6254490197665,85044.61036203489,1128.2301916800006,975.2453128555392,9521.563068686006,161.05414562228745,337.625449028892,0.9999999999869459,85044.6103570884,1128.2301917104949,975.2453128783502,9521.563068202186,161.05414561388784
6,Omicron BA.2 (Stealth Omicron),2022-02-09,316.44444444444446,5.0,339.52416933662386,84700.6400311549,1134.5750735402223,982.5707682618727,9846.369074249198,166.5481336725275,339.5241693458874,0.9999999999869459,84700.64002618358,1134.5750735711779,982.5707682853523,9846.369073756849,166.5481336639763
