date,obs_cases,obs_deaths,fit_cases,fit_deaths,prior_cases,S,E,I,R,D
2020-08-29,33.44444444444444,0.0,35.560784119838985,2.593761844958244e-10,33.444444444303436,105442.18808511067,185.3681828409998,1.3016214789831013e-7,0.0,0.0
2020-08-30,33.166666666666664,0.0,30.13641148478287,0.057731989291576705,50.07693780317333,105437.83133198653,157.0924818602715,28.97151002217336,3.6300482386125346,0.03089597422925366
2020-08-31,31.555555555555557,1.0,26.81168771780246,0.09576838411516757,66.00496990292888,105426.8265292293,139.76164907951693,48.05922564329066,12.799921761200416,0.10894236849636602
2020-09-01,30.72222222222222,0.0,24.832004660035665,0.12123257073028745,83.06058742120871,105411.41291606039,129.4421282899116,60.83785923584689,25.645094618671997,0.21826987697224204
2020-09-02,30.11111111111111,0.0,23.714884278906958,0.13867928287038914,102.50914384621896,105393.01963676729,123.61889969161571,69.59310224450374,40.97587654029291,0.348752838087312
2020-09-03,28.944444444444443,0.0,23.151882937814037,0.15102092108638662,125.35963714866575,105372.55764194678,120.68413494672872,75.78647786956604,58.03407517433392,0.4939381443840296
2020-09-04,29.444444444444443,0.0,22.945839221564107,0.16011985648638746,152.52969294647247,105350.60646863878,119.61008806580664,80.35257547623026,76.337414837638,0.6497210633357795
2020-09-05,29.11111111111111,0.0,22.970741975723847,0.16716713214014295,184.9299072125065,105327.53371086616,119.73989899097553,83.8890934403113,95.58006615659127,0.8134986277573836
2020-09-06,28.444444444444443,0.0,23.146068912121855,0.17292458412927822,223.49971207150054,105303.57141881093,120.65382809595965,86.77834219221168,115.5690506188576,0.9836283638435304
2020-09-07,27.666666666666668,1.0,23.420379673810437,0.17787963790244501,269.2092173989892,105278.86494763035,122.08373153275072,89.26492531209485,136.18358137298057,1.1590822336166153
2020-09-08,26.77777777777778,0.0,23.76082643556558,0.1823442745892233,323.03163224138876,105253.50418820488,123.85838299622749,91.50540356520143,157.3490679310744,1.339225384413538
2020-09-09,26.38888888888889,0.0,24.146447933283213,0.1865183036647704,385.88548405145156,105227.54353308571,125.86851742002,93.60004687611017,179.02049600815704,1.5236746917970088
2020-09-10,24.61111111111111,0.0,24.563882294456207,0.1905298160146746,458.5435191914656,105201.01464057797,128.0444831896517,95.61313479626398,201.17180120084083,1.7122083170799265
2020-09-11,25.38888888888889,0.0,25.00462624477599,0.19446104746614803,541.5056544646845,105173.93459458885,130.3419551715297,97.58593553972393,223.7890749000385,1.9047078816624277
2020-09-12,24.88888888888889,0.0,25.463282853576626,0.19836491516692423,634.8371039842349,105146.31112122878,132.73280071179877,99.54500439576245,246.866220251309,2.101121494152082
