param,fixed,prior_value,fit_value,delta_pct
β,false,0.7249999999999998,0.2647743478563994,-63.47940029558148
σ,true,0.1753999999999999,0.1753999999999999,0.0
γ,true,0.24749999999999991,0.24749999999999991,0.0
μ,false,0.002500000000000001,0.0015426275717813252,-38.29489711342906
E0,false,147.91587482520342,138.8611660779954,-6.1215260078799405
I0,false,103.77777777736269,113.59755046558556,9.462307729588701
N_eff,false,742.1333333333333,199988.3125857835,26847.760409510855
R0,false,2.9292929292929295,1.0697953448743414,-63.479400295647366
