date,obs_cases,obs_deaths,fit_cases,fit_deaths,prior_cases,S,E,I,R,D
2021-05-25,51.0,1.0,46.901349444943904,1.4857200233230778,21.782463008757976,99816.42772107312,126.73896770101257,56.83331122586946,0.0,0.0
2021-05-26,50.0,3.0,48.93172817149883,1.447317687377204,31.14864274915833,99762.92051192015,132.22554979067584,55.36430503604197,48.03018513374103,1.459448119405712
2021-05-27,52.0,2.0,50.24393058641828,1.4582830880660018,42.42373885930502,99709.75862786025,135.77144306346727,55.78376497484585,95.77591144564751,2.9102526557933954
2021-05-28,53.0,3.0,51.3660419807988,1.4833081326348128,56.84189413211206,99655.91440357927,138.80366370215643,56.74104906881624,144.16041648831336,4.380467161447847
2021-05-29,35.0,2.0,52.44506205788959,1.512548318264452,75.7070185421435,99601.09193636684,141.7194410159773,57.85957513301676,193.45083856705332,5.878208917121312
2021-05-30,35.0,1.0,53.52180435373203,1.543255459987089,100.58148823909889,99545.19936729057,144.62906320531926,59.034216731018574,243.73131815282792,7.406034620269095
2021-05-31,20.0,1.0,54.60748054929622,1.5746588050221977,133.4393545158576,99488.20188725053,147.56282698635695,60.235490223935344,295.03484872638165,8.96494681279877
2021-06-01,47.0,0.0,55.70502990194704,1.606538816010934,176.81682416672118,99430.08081648432,150.5286749545304,61.45499763984434,347.3800011318046,10.55550978950553
2021-06-02,43.0,2.0,56.81507337362971,1.638828848792034,233.97478412731294,99370.82219941927,153.52828510155732,62.690189636811006,400.7811650463826,12.17816079599639
2021-06-03,45.0,3.0,57.93756636379725,1.6715045009682374,309.07603790263624,99310.41365682364,156.5615369058035,63.94013274889532,455.2513775440882,13.833295977592012
2021-06-04,41.0,1.0,59.0722602089801,1.7045526583697108,407.3673530095004,99248.84352508243,159.62775841748902,65.20432531920103,510.8030972772496,15.521293903657902
2021-06-05,39.0,4.0,60.2188351028816,1.7379625332052258,535.3385341434698,99186.10062681424,162.72608544143864,66.48235468189156,567.4484112129473,17.24252184950907
2021-06-06,39.0,1.0,61.376924561540456,1.7717239692318532,700.8036908010562,99122.17425020527,165.8555276479607,67.77383232977432,625.1990534488755,18.99733636814993
2021-06-07,33.0,0.0,62.546131390662666,1.805826317060486,912.8095564562686,99057.0541449263,169.0150117205005,69.07835089131495,684.066409054911,20.786083407004497
2021-06-08,43.0,3.0,63.72604660820519,1.84025710883027,1181.223057974044,98990.73051358949,172.20343248910967,70.39543343290208,744.0615219415293,22.60909854700649
2021-06-09,45.0,2.0,64.9161996991507,1.8750053566069866,1515.7933463956256,98923.1941345605,175.41951850662753,71.72465963262081,805.1949836761066,24.466703624164783
2021-06-10,48.0,2.0,66.11613659766223,1.9100562614759238,1924.4536776424743,98854.43624080332,178.66204277561957,73.06546338695742,867.4770429774617,26.35921005667117
2021-06-11,50.0,0.0,67.32532803167848,1.9453973406508605,2410.6844695023256,98784.44872445895,181.92957507295836,74.4173671913598,930.917420072815,28.286913203939694
2021-06-12,44.0,3.0,68.54325532585804,1.9810126169252775,2969.99646839856,98713.22400068921,185.22071381045674,75.77975986906763,995.5254295322343,30.25009609906154
2021-06-13,45.0,4.0,69.76934463437293,2.0168870143939253,3586.0922294437846,98640.75516402545,188.53390831572014,77.15206472083635,1061.3098378177333,32.24902512028331
2021-06-14,45.0,2.0,71.00300217426248,2.053003962850574,4227.9934169863145,98567.03594898083,191.8675540413236,78.5336478858625,1128.2788980447358,34.28395104727097
2021-06-15,49.0,3.0,72.24361292399253,2.0893454606950272,4850.060152187593,98492.06076376012,195.21998904799943,79.92382074816828,1196.4403183439804,36.35510809975277
2021-06-16,53.0,2.0,73.49050609316002,2.125894396006603,5396.711781569846,98415.82478448591,198.58940069529623,81.32192872472427,1265.8011748019678,38.46271129212245
2021-06-17,58.0,3.0,74.74302390275916,2.162629891452678,5812.154563391417,98338.3238549593,201.9740115027544,82.72717319403792,1336.3680011841707,40.60695915977404
2021-06-18,63.0,1.0,76.00042079101293,2.1995341161937563,6052.768126527487,98259.5547077389,205.3718067793022,84.13887207224779,1408.146585822265,42.788027587305024
2021-06-19,59.0,0.0,77.2619931182136,2.236583523486269,6097.569527227321,98179.51474705774,208.7808851175975,85.55612462477094,1481.1421674409949,45.00607575892331
2021-06-20,64.0,1.0,78.52692445968773,2.273759329437049,5952.348956953842,98098.20237286533,212.19904033761478,86.97821231054331,1555.3591373765014,47.261237110035275
2021-06-21,69.0,0.0,79.79446238082978,2.3110355728017997,5646.032171394436,98015.61667308517,215.62423917621126,88.40414203298299,1630.8013179206357,49.553627785033015
2021-06-22,75.0,0.0,81.06372428865029,2.3483922909400605,5221.557302109614,97931.75782256469,219.0540966503171,89.83315016035557,1707.471595144425,51.883335480245854
2021-06-23,82.0,4.0,82.33390676319648,2.3858013784937304,4725.484856861273,97846.62671213699,222.48644172185652,91.26416157720257,1785.3722549099684,54.25042965401823
2021-06-24,90.0,0.0,83.60406625037332,2.42324150060586,4199.857590575585,97760.22539473968,225.91872467587703,92.69636016033394,1864.5045714003904,56.65494902375584
2021-06-25,98.0,5.0,84.87334712987614,2.4606826830980193,3677.7596214702185,97672.55667739255,229.34863341612888,94.12859930622768,1944.869177077648,59.096912807486106
2021-06-26,107.0,4.0,86.14075059784581,2.498102062996065,3182.1994192115035,97583.6245885228,232.7734689292247,95.56000443656173,2026.4656305193346,61.57630759212099
2021-06-27,113.0,3.0,87.40536863565585,2.5354680790595694,2727.118229354197,97493.4339570481,236.1907775257773,96.989368237864,2109.2927982524197,64.09309893588022
2021-06-28,108.0,0.0,88.6661534593073,2.5727562222022264,2319.333826432241,97401.9908768096,239.59772783602924,98.4157531630139,2193.3484239145932,66.64721827680175
2021-06-29,115.0,3.0,89.92214547945412,2.6099336352557545,1960.608617859462,97309.30229513838,242.9917268138407,99.83790232535604,2278.6295014497873,69.23857427268352
2021-06-30,121.0,3.0,91.17225483412761,2.6469740809219875,1649.4322924322414,97215.37645195573,246.36982938444336,101.25481206840806,2365.1318662150347,71.86704037643169
2021-07-01,127.0,2.0,92.41547218542803,2.683843711143995,1382.3854562336187,97120.22249872382,249.72930806888422,102.66518760100892,2452.8505402780443,74.53246532829364
2021-07-02,133.0,5.0,93.65067319983993,2.7205145111849056,1155.1019109239487,97023.85089103691,253.06712464180768,104.06795727423794,2541.7793650539493,77.23466199313596
2021-07-03,135.0,3.0,94.87680156019098,2.756951965446064,962.9027927881019,96926.27305781505,256.3804246747256,105.46180076143207,2631.911300303024,79.97341644580725
2021-07-04,139.0,2.0,96.09270683636063,2.7931262615056074,801.1879556326339,96827.50172703511,259.6660994228446,106.84557764675019,2723.23811724912,82.74847864621623
2021-07-05,140.0,5.0,97.2972893810341,2.829002562213452,665.6581838716605,96727.55066446277,262.9211773689874,108.21795530320883,2815.750633293714,85.55956957136704
2021-07-06,142.0,2.0,98.48938185587402,2.8645492620760518,552.4254375201826,96626.43491253402,266.1425040782052,109.57772472451951,2909.4384843653443,88.40637429795551
2021-07-07,144.0,4.0,99.6678457388348,2.8997315742193988,458.05217681093933,96524.17061781303,269.32700298424845,110.92355520691163,3004.2902773613946,91.28854663447433
2021-07-08,147.0,4.0,100.83150679692692,2.9345161260083756,379.54806745131896,96420.77516300896,272.4715010211245,112.25417014555502,3100.2934606384792,94.20570518592608
2021-07-09,146.0,3.0,101.97919282786518,2.968868579563021,314.34274464973106,96316.26710256981,275.5728306103026,113.56825601206747,3197.434375878059,97.157434929815
2021-07-10,140.0,3.0,103.10973350101554,3.0027538406772143,260.2466384189478,96210.66616759587,278.62782923091333,114.86447034628999,3295.698245978728,100.14328684824126
2021-07-11,141.0,0.0,104.22192882914732,3.036138443334881,215.40739871393282,96103.99332926213,281.63325422267775,116.14153297128671,3395.069107663853,103.16277588011258
2021-07-12,130.0,5.0,105.31462384194433,3.0689856389868426,178.26632031278052,95996.2706563336,284.58598457207853,117.39803814324333,3495.5299362391015,106.21538471203415
2021-07-13,130.0,5.0,106.38659738508703,3.1012632717592603,147.51725990929097,95887.52152597524,287.48272042016293,118.63275580215061,3597.0624402633334,109.30055753916577
2021-07-14,129.0,2.0,107.43672172636906,3.132933035980629,122.06929941432767,95777.77031429402,290.32041435747755,119.84422063952769,3699.6473421184037,112.4177085906329
2021-07-15,133.0,5.0,108.46376201230267,3.163964521666171,101.01366302505254,95667.04277277675,293.0957295065518,121.03126938093381,3803.2640171707535,115.56621116506898
2021-07-16,131.0,0.0,109.4666296325559,3.1943180117186167,83.59483396974731,95555.36553473832,295.80572417484734,122.19238272655831,3907.89094695913,118.74541140120485
2021-07-17,128.0,1.0,110.44408465204476,3.2239652435239683,69.1857058971656,95442.76667193325,298.4470477531724,123.3264795454262,4013.505188612638,121.9546121555736
2021-07-18,127.0,2.0,111.3950888083449,3.2528653168869526,57.26639787399459,95329.27500544631,301.016894601403,124.4319952806286,4120.083012299643,125.19309237207155
2021-07-19,125.0,4.0,112.31840741864832,3.280992431682287,47.40632511120379,95214.92084915018,303.51192830328733,125.50794299887605,4227.599193956931,128.4600855907835
2021-07-20,125.0,3.0,113.2130621143817,3.308304873252059,39.249119913382,95099.73512463072,305.9295050666002,126.55272698758566,4336.027838357378,131.75480495776705
2021-07-21,127.0,4.0,114.07783648258979,3.334779450975461,32.500006488434195,94983.75028343851,308.2663378447198,127.56546013495363,4445.341502008477,135.07641657339397
2021-07-22,128.0,2.0,114.9118183797727,3.360374236991358,26.915236306236988,94866.99924533097,310.51996180183795,128.54453857272512,4555.512184673744,138.42406962077968
2021-07-23,125.0,5.0,115.7138274358587,3.385068468842494,22.293303665290928,94749.51646482201,312.68718728805817,129.48916807373993,4666.510314294681,141.79686552156053
2021-07-24,122.0,3.0,116.48301704201356,3.4088210890882102,18.46764452012227,94631.33674982813,314.76572655833763,130.39777806597473,4778.30585397484,145.1938915727788
2021-07-25,123.0,4.0,117.21826807687496,3.4316130493203576,15.300584502889642,94512.4963880875,316.7525554718388,131.26963988986267,4890.867228230974,148.6141883198849
2021-07-26,120.0,5.0,117.91879177556893,3.4534057135434684,12.678332504549369,94393.03195837857,318.64554259210894,132.10327560102627,5004.162439932222,152.05678349611918
2021-07-27,116.0,2.0,118.58356044541486,3.4741806508012956,10.506829008596982,94272.98138225303,320.44191084106836,132.8979801593125,5118.158065263246,155.5206614834011
2021-07-28,118.0,4.0,119.21183178192281,3.4939034209828477,8.708315898346477,94152.38287935492,322.1396543296352,133.65243612569125,5232.820236999605,159.0047931901941
2021-07-29,115.0,2.0,119.80270073308742,3.512554986138088,7.218501365129303,94031.27578439022,323.7363273849615,134.3659152406502,5348.113860748085,162.50811223613684
2021-07-30,119.0,5.0,120.35545942091156,3.5301068724817144,5.984218791259223,93909.6998106401,325.23001714680584,135.0373282952695,5464.003307909423,166.02953600845046
2021-07-31,116.0,3.0,120.86935403048976,3.5465383193911917,4.961495556764717,93787.69547226562,326.6186866221162,135.66588113257257,5580.45200674372,169.56795323602776
2021-08-01,116.0,3.0,121.34370291232027,3.5618282560758487,4.113956590785125,93665.30380476572,327.9004938264888,136.25076773070788,5697.422701804518,173.1222318726124
2021-08-02,115.0,2.0,121.77792332889129,3.5759536060971415,3.4115053236672064,93542.56626834293,329.0738640600152,136.7911053456906,5814.877540523645,176.69122172777142
2021-08-03,115.0,5.0,122.17136291347619,3.5889012676167114,2.8292349830924666,93419.52501276873,330.1370344675434,137.2863927923409,5932.777813399208,180.27374657223183
2021-08-04,113.0,5.0,122.52361166360811,3.6006464269163345,2.3465294347813352,93296.22223126153,331.08889712168934,137.7356808704405,6051.084567952767,183.8686227936206
2021-08-05,110.0,4.0,122.83407280067068,3.611182784119435,1.9463210460682587,93172.70092236367,331.9278393800306,138.13872859054283,6169.757872636321,187.4746370294975
2021-08-06,108.0,4.0,123.10247650607766,3.620486658947074,1.614477891676175,93049.00385284593,332.6531321264651,138.49463010993074,6288.757808614035,191.09057630369506
2021-08-07,112.0,3.0,123.32834302006034,3.628554794571877,1.3392963075761213,92925.1745265278,333.26347893224295,138.80326084504821,6408.043534099744,194.71519959522107
2021-08-08,109.0,5.0,123.51147578455618,3.6353698228519353,1.111082048005712,92801.25618024464,333.75834864919386,139.0639564116243,6527.574247587548,198.34726710704183
2021-08-09,106.0,0.0,123.65158816411086,3.6409265902293724,0.9218038556677794,92677.2924431915,334.13696671790717,139.27651967039043,6647.30854954966,201.98552087059443
2021-08-10,103.0,5.0,123.7485050639315,3.645218049113595,0.7648071512489057,92553.32688417178,334.3988599892398,139.44068102956396,6767.204876863175,205.6286979463046
2021-08-11,107.0,2.0,123.80216590845232,3.648235087479777,0.6345774850512315,92429.40295330175,334.5438647731323,139.55609192647177,6887.2215579011245,209.2755320975872
2021-08-12,109.0,3.0,123.8124256976826,3.649980605081019,0.5265445132859471,92305.56429496956,334.57158924399005,139.6228632854925,7007.316507964777,212.92474453623322
2021-08-13,107.0,4.0,123.77939991059307,3.650445176057028,0.43691986513604114,92181.85403153277,334.4823454543598,139.64063453879163,7127.4479234584815,216.57506501564916
2021-08-14,104.0,5.0,123.70306688092099,3.649635145040518,0.36256294429378844,92058.31546314237,334.27607485667716,139.60964838787407,7247.5736024284315,220.22521118470627
2021-08-15,102.0,3.0,123.58359589409872,3.64754940538557,0.3008698537858332,91934.99137473488,333.95323490176605,139.52986250016647,7367.651618788444,223.87390907480616
2021-08-16,108.0,5.0,123.42118758528682,3.6441906578082643,0.24968148869916842,91811.92429054047,333.5143677551171,139.40138018627587,7487.640075905875,227.51988561232753
2021-08-17,105.0,5.0,123.21604447131497,3.6395674446112656,0.20720744882665784,91689.15646213212,332.9600206669532,139.22452821526932,7607.497119961154,231.16186902456968
2021-08-18,104.0,2.0,122.96851335556997,3.6336839769366205,0.17196289870590986,91566.72954194549,332.291130785219,138.99946767614261,7727.181260998006,234.7985985952041
2021-08-19,102.0,3.0,122.67894991580626,3.626549660933172,0.14271632512190371,91444.68478923231,331.5086592385808,138.72655838270737,7846.6511745111575,238.42881863530644
2021-08-20,105.0,6.0,122.3477857374277,3.618174211617996,0.11844622722287777,91323.06287343189,330.61377227682027,138.4061719639249,7965.865897875361,242.05128445206077
2021-08-21,100.0,4.0,121.97539351766254,3.608577158503141,0.0983052415506219,91201.90408812588,329.60747701940284,138.03905548305,8084.784623313835,245.66475605788608
2021-08-22,101.0,3.0,121.56245412237264,3.5977615335812514,0.08159043799017973,91081.24759761422,328.4916133331446,137.6253249230262,8203.367443309131,249.26802082053598
2021-08-23,97.0,2.0,121.10964386775456,3.5857359771920487,0.0677186622838169,90961.13196881842,327.2680087905483,137.16531080313626,8321.574833827635,252.85987776032724
2021-08-24,105.0,5.0,120.61724066743707,3.5725427450592226,0.05620609818775592,90841.59588498414,325.9374143825096,136.66062953337527,8439.366954805375,256.43911629465896
2021-08-25,103.0,4.0,120.08615021017337,3.5581842548263136,0.04665132758887657,90722.67613819617,324.5022775025255,136.11137359596432,8556.705634180455,260.00457652494254
