date,obs_cases,obs_deaths,fit_cases,fit_deaths,S,E,I,R,D
2020-08-05,25.944444444444443,0.0,24.38527780188339,0.17539362860987207,199743.73026436925,139.02666933798977,113.70809214476729,0.0,0.0
2020-08-06,26.0,1.0,25.224544239288065,0.1706532101248908,199714.11635184303,143.8115407028967,110.63486795659591,27.729447556570427,0.1728177929092469
2020-08-07,26.166666666666668,0.0,25.827940624612786,0.16792454854330097,199685.13432710184,147.25165692481644,108.86587038803863,54.871198543430886,0.3419728938780788
2020-08-08,26.333333333333332,0.0,26.278240392686982,0.16650497223134653,199656.50379817854,149.81893040300454,107.94555580554437,81.68764088595289,0.5091005789810092
2020-08-09,26.38888888888889,0.0,26.62924185140569,0.16593772193119552,199628.04231902678,151.82007897038602,107.57780613350705,108.34955651164115,0.6752652096958478
2020-08-10,24.88888888888889,0.0,26.915911272340384,0.16592588181900292,199599.63110162472,153.4544542322714,107.5701301615868,134.96817980314185,0.8411600302881111
2020-08-11,24.833333333333332,3.0,27.160974941579966,0.16627643630490319,199571.19273304168,154.85162452440127,107.79739543969546,161.6160358087614,1.0072370374574584
2020-08-12,25.333333333333332,0.0,27.379203516002114,0.16686390726653108,199542.67669368171,156.095801117458,108.17825421299642,188.34048544198203,1.1737913978681904
2020-08-13,25.11111111111111,0.0,27.580196615568227,0.16760671806334917,199514.0499452724,157.24171388579387,108.65982015812314,215.17253021395203,1.3410163217428537
2020-08-14,26.444444444444443,0.0,27.770192695009,0.16845182975003403,199485.2908136465,158.32492984611756,109.20770800504106,242.13253562167213,1.5090387326429788
2020-08-15,27.61111111111111,0.0,27.953245411829165,0.1693647541781181,199456.38501285462,159.36855993061107,109.79955900791124,269.2339516044432,1.6779424544103498
2020-08-16,28.0,0.0,28.131988238175424,0.1703230622038603,199427.3230610329,160.38761823361142,110.42083230134732,296.4857310004721,1.8477832836754635
2020-08-17,27.055555555555557,0.0,28.308131459957398,0.1713121636635829,199398.0986007921,161.39185552997387,111.06206904873697,323.8939016932977,2.018598787920578
2020-08-18,26.72222222222222,2.0,28.482785227444214,0.17232256412173583,199368.7073075316,162.38760106866724,111.7171139857131,351.46258859128824,2.1904146747462026
2020-08-19,26.77777777777778,0.0,28.65666952642953,0.1733480817087314,199339.14617993997,163.37895967177622,112.38195939202798,379.19467791632934,2.3632489319068757
2020-08-20,26.666666666666668,0.0,28.83025069923761,0.17438468762999118,199309.41307873686,164.36859007547108,113.053993390906,407.09224912959024,2.537114519195214
2020-08-21,28.61111111111111,1.0,29.00383015039463,0.17542975271199243,199279.50642701442,165.3582106635955,113.73151148311558,435.15685557341993,2.712021117481917
2020-08-22,30.27777777777778,0.0,29.177601997607457,0.1764815576787506,199249.4250155308,166.34892815055574,114.41339905808836,463.389706847239,2.8879762653341263
2020-08-23,31.38888888888889,0.0,29.35169062849876,0.17753897409093963,199219.16787591274,167.34145170181742,115.09892454601828,491.7917875921405,3.0649860993147913
2020-08-24,31.61111111111111,0.0,29.52617503377684,0.17860125760398568,199188.7341985464,168.33623166349406,115.78760538660902,520.3639344221026,3.2430558334398403
2020-08-25,32.833333333333336,0.0,29.70110462470763,0.17966791356339898,199158.1232792466,169.33354974177678,116.47912089421911,549.1068858987987,3.4221900706353887
2020-08-26,33.27777777777778,0.0,29.876509573189757,0.18073860913091344,199127.3344844364,170.33357795433167,117.17325528903645,578.0213151661435,3.602393006125498
2020-08-27,33.111111111111114,0.0,30.052407499679706,0.18181311643976544,199096.36722866818,171.3364167598616,117.86986084451493,607.1078510207248,3.7836685587490972
2020-08-28,33.27777777777778,0.0,30.22880780929766,0.18289127573228908,199065.22096009305,172.34211977934822,118.56883398939299,636.3670915343831,3.9660204558597605
