date,obs_cases,obs_deaths,fit_cases,fit_deaths,S,E,I,R,D
2023-01-03,6.777777777777778,0.0,7.281882328325208,3.407259679525852e-11,12172.19701692894,18.20470582081298,2.7928733094490988e-8,0.0,0.0
2023-01-04,6.055555555555555,1.0,5.370310139863251,0.006149371734047428,12170.794699745216,13.425775349658096,5.040536325746602,1.137241498675626,0.0034698583833193937
2023-01-05,5.722222222222222,0.0,4.648449239027271,0.009065560304182983,12167.65255210431,11.621123097568152,7.430886926786056,3.685914487756565,0.011246161259886004
2023-01-06,5.666666666666667,0.0,4.441945292303241,0.010604230965633635,12163.65085748359,11.104863230758077,8.692109324427296,6.932740128415972,0.021152610489480816
2023-01-07,5.055555555555555,1.0,4.461212458572536,0.011563126350125697,12159.163184929253,11.153031146431315,9.478099703145507,10.575140992315706,0.03226600653397145
2023-01-08,4.333333333333333,0.0,4.581999326843428,0.012285467323112148,12154.345183027146,11.454998317108544,10.070190419300163,14.487149008221609,0.04420200590210169
2023-01-09,3.5555555555555554,0.0,4.751090138630172,0.012919203857440968,12149.258702466223,11.877725346575403,10.589653571047974,18.618833130767147,0.05680826306607053
2023-01-10,3.2777777777777777,0.0,4.945790858316944,0.013528397681263042,12143.92512124486,12.364477145792334,11.088999476808427,22.953092309521583,0.07003260069743035
2023-01-11,3.388888888888889,0.0,5.156524114763997,0.014141076874641934,12138.34824922573,12.891310286909963,11.591202281227734,27.48709460559703,0.08386637821552818
2023-01-12,3.7222222222222223,0.0,5.379351706358341,0.014769797054072161,12132.524164233235,13.448379265895822,12.106553611446005,32.22430549789795,0.09832016920657496
2023-01-13,4.222222222222222,0.0,5.612761892636145,0.015420476018522722,12126.445434518826,14.031904731590332,12.63990418749803,37.171066018856074,0.11341332091086023
2023-01-14,4.222222222222222,0.0,5.856288789232154,0.016096189889562136,12120.10293006632,14.64072197308035,13.193775454366989,42.335125805525976,0.12916947838805937
2023-01-15,4.277777777777778,0.0,6.109919083860944,0.016798803474289206,12113.486598089705,15.274797709652324,13.769695962989232,47.72501634312574,0.14561467220911145
2023-01-16,4.111111111111111,0.0,6.3738364437117445,0.01752967132995539,12106.585794617373,15.934591109279324,14.368776021104564,53.34978452440977,0.1627765055143375
2023-01-17,4.222222222222222,0.0,6.648311653163234,0.01828993748955102,12099.389424888053,16.620779132908048,14.991953373265607,59.21888156836153,0.1806838150912278
2023-01-18,4.555555555555555,0.0,6.933654893039196,0.019080663772852304,12091.886002645226,17.33413723259795,15.640098375239559,65.34211799063239,0.19936653398392218
2023-01-19,5.055555555555555,0.0,7.230194864697842,0.01990288377093208,12084.063674864215,18.075487161744565,16.314058244201423,71.72964686709072,0.21885564042831807
2023-01-20,5.777777777777778,0.0,7.538269143717729,0.020757625446071386,12075.910232551149,18.84567285929428,17.014675583500487,78.39195864172649,0.23918314201037313
2023-01-21,6.388888888888889,0.0,7.858219729204186,0.02164591892110271,12067.413115650974,19.64554932301042,17.74279476745362,85.33988096108314,0.2603820751609369
2023-01-22,6.888888888888889,0.0,8.190390342619345,0.022568798912907764,12058.55941670277,20.475975856548317,18.499263936042382,92.58457977380876,0.2824865085106121
2023-01-23,7.222222222222222,0.0,8.535124790500467,0.02352730366118959,12049.335884255423,21.337811976251118,19.284934116845584,100.13756088153966,0.30553154762168333
2023-01-24,7.777777777777778,0.0,8.892765314349884,0.024522473285738967,12039.72892757624,22.231913285874658,20.100657878518252,108.01067069973956,0.329553337309528
2023-01-25,8.444444444444445,0.0,9.26365116335758,0.025555346883994818,12029.72462246718,23.159127908393895,20.947286951710833,116.21609638835619,0.3545890620412648
2023-01-26,9.222222222222221,0.0,9.648117262479255,0.026626958685427346,12019.308718484934,24.120293156198084,21.82566907688189,124.7663651159776,0.38067694369060745
2023-01-27,10.166666666666666,0.0,10.04649231184002,0.027738335061184782,12008.4666485733,25.11623077959999,22.73664555315597,133.674341637479,0.4078562341469788
2023-01-28,10.61111111111111,0.0,10.459097427869567,0.02889048928746897,11997.183539789532,26.14774356967386,23.68104694595086,142.95322526644722,0.43616720607801973
2023-01-29,10.722222222222221,0.0,10.886244049832335,0.03008441755903665,11985.44422694601,27.215610124580774,24.659689819311804,152.61654475048547,0.46565113729353685
2023-01-30,10.555555555555555,0.0,11.328231792797881,0.03132109433759328,11973.233268425045,28.32057948199464,25.673372923068353,162.67815165700986,0.4963502905647859
2023-01-31,10.88888888888889,0.0,11.785346836913515,0.03260146537891286,11960.534963543421,29.463367092283722,26.72287147728205,173.15221277425638,0.5283078904390441
2023-02-01,11.444444444444445,1.0,12.257858971491952,0.033926443620471605,11947.333374094675,30.64464742872981,27.808933801409097,184.05319936242628,0.5615680904435838
2023-02-02,12.444444444444445,0.0,12.74601946043454,0.03529690191377113,11933.612347383822,31.86504865108628,28.9322753571082,195.3958754482961,0.5961759373711409
2023-02-03,13.444444444444445,0.0,13.250058752464168,0.03671366529022686,11919.355542193833,33.12514688116035,30.093572408719726,207.19528396498018,0.6321773289906921
2023-02-04,14.5,0.0,13.770182792778778,0.0381775062011103,11904.546459474239,34.425456981946866,31.2934581215266,219.46672923935702,0.669618960614519
2023-02-05,15.222222222222221,1.0,14.306570971232414,0.03968913431811769,11889.16847392485,35.76642742808095,32.532514201452464,232.2257589532407,0.7085482700596083
2023-02-06,15.444444444444445,0.0,14.859372895174468,0.041249188699313336,11873.204870312691,37.148432237936085,33.81126447361744,245.4881423821885,0.7490133712516784
2023-02-07,15.833333333333334,0.0,15.428704328194094,0.04285823139077015,11856.638884223585,38.571760820485146,35.13016963771084,259.2698451187996,0.7910629771029732
2023-02-08,16.444444444444443,0.0,16.01464508177185,0.0445167347611602,11839.453743724776,40.03661270442954,36.489616886368545,273.5870031417159,0.8347463203937148
2023-02-09,17.333333333333332,0.0,16.617234785934446,0.04622507392327621,11821.632717404153,41.54308696483602,37.88991369322196,288.4558916567704,0.8801130587027596
2023-02-10,18.833333333333332,0.0,17.236468741601108,0.04798351816908299,11803.159166018073,43.091171854002674,39.33128079235411,303.8928909430537,0.9272131701999076
2023-02-11,20.22222222222222,0.0,17.87229567312902,0.04979221644056224,11784.016595448458,44.68073918282245,40.813840268996074,319.91445103153023,0.9760968458761785
2023-02-12,21.11111111111111,0.0,18.52461263846696,0.05165119011637468,11764.1887172579,46.31153159616729,42.337609646875585,336.537049914703,1.0268143620365555
2023-02-13,21.88888888888889,0.0,19.193261077096896,0.05356032212485303,11743.659511690572,47.98315269274213,43.90249296432091,353.7771494841893,1.0794159458603145
2023-02-14,23.0,0.0,19.878024380557832,0.05551934143884447,11722.413292626794,49.69506095139447,45.508268064944694,371.65114949959633,1.1339516349546157
2023-02-15,24.5,0.0,20.578622244176934,0.05752781632052617,11700.43478069072,51.44655561044222,47.15458106053309,390.1753343012188,1.1904711147686398
2023-02-16,26.22222222222222,0.0,21.29470715682164,0.05958514151477427,11677.709177472318,53.23676789205398,48.840935833666286,409.3658180281982,1.2490235514477084
2023-02-17,28.38888888888889,1.0,22.02586191105137,0.06169052269264623,11654.222242234722,55.0646547776283,50.56668128630327,429.23848706280575,1.3096574162239822
2023-02-18,29.77777777777778,0.0,22.77159469289445,0.06384296799310392,11629.960376516787,56.92898673223599,52.33100440667488,449.808934835487,1.3724202864989357
2023-02-19,31.27777777777778,0.0,23.53133352703133,0.06604127688908216,11604.910732850038,58.82833381757819,54.132921142987904,471.09237638193207,1.4373585851468682
2023-02-20,32.5,0.0,24.30442176959546,0.06828405288562413,11579.06120006147,60.76105442398851,55.971286811872524,493.10366385251876,1.5045176278360517
2023-02-21,33.94444444444444,0.0,25.090132637803976,0.0705696099957838,11552.40065129625,62.7253315945098,57.84471943825656,515.8570794573869,1.5739409912796523
2023-02-22,35.22222222222222,1.0,25.887638008494214,0.0728960625880085,11524.918953782659,64.71909502123539,59.75167340174995,539.3663300752536,1.6456704967865812
2023-02-23,36.166666666666664,0.0,26.696018448268404,0.07526128021792958,11496.607039974257,66.74004612067085,61.690402413025154,563.6444882395257,1.719746030203148
2023-02-24,36.27777777777778,0.0,27.514269377030594,0.07766285019538331,11467.457041504424,68.78567344257632,63.65892883063538,588.7038738191402,1.796205180907302
2023-02-25,36.111111111111114,0.0,28.341289944929283,0.08009809590526362,11437.462392691314,70.85322486232305,65.65505867830863,614.5559635798676,1.8750829658694663
2023-02-26,35.72222222222222,0.0,29.17588183670351,0.08256407308438718,11406.617905618943,72.93970459175861,67.6763785931568,641.2113223541799,1.9564116196436587
2023-02-27,35.22222222222222,0.0,30.01675227017024,0.08505755265281667,11374.919879237279,75.04188067542543,69.72024175280082,668.6795008296699,2.0402202825078666
2023-02-28,35.94444444444444,0.0,30.862512521808913,0.08757502150341048,11342.366193231812,77.15628130452211,71.78376852255127,696.9689449946263,2.126534724171781
2023-03-01,37.166666666666664,0.0,31.711678692847514,0.09011268034030906,11308.956401691317,79.2791967321186,73.86384468365208,726.0869026121758,2.2153770584183365
2023-03-02,38.5,0.0,32.56267331107,0.09266644318503242,11274.691823638652,81.40668327767482,75.95712102843693,756.0393293761442,2.306765456774137
2023-03-03,40.166666666666664,0.0,33.41382739188969,0.09523193996447864,11239.57563004949,83.53456847972403,78.06001548166805,786.8307949051126,2.400713861686202
2023-03-04,41.333333333333336,0.0,34.26338354595655,0.09780452077184901,11203.612925721947,85.65845886489119,80.1687165931447,818.464389894467,2.4972317032318787
2023-03-05,41.77777777777778,0.0,35.10950165395782,0.10037925779234241,11166.810823064094,87.77375413489435,82.27918511616234,850.9416368358178,2.596323626713228
2023-03-06,41.111111111111114,0.0,35.95026192727995,0.10295095982647247,11129.178513586576,89.87565481819968,84.38716591203091,884.2623992451737,2.6979892157014422
2023-03-07,40.388888888888886,0.0,36.783670203410175,0.10551418583654634,11090.727329829468,91.95917550852522,86.488199053895,918.4247956561721,2.8022227296200137
2023-03-08,40.166666666666664,0.0,37.607669144118304,0.10806324711178698,11051.470791996942,94.01917286029554,88.5776216014481,953.4251234476603,2.9090128713336707
