date,obs_cases,obs_deaths,fit_cases,fit_deaths,S,E,I,R,D
2020-04-15,0.0,0.0,0.1490373458395079,0.06231259349810725,6289.078147579092,0.8496998052423492,28.156406236689126,0.0,0.0
2020-04-16,2.5,0.0,1.7233346628491948,0.05054538352933842,6279.112793588937,9.825169115445819,22.839305381897436,6.251089740040316,0.05589579470338908
2020-04-17,5.0,0.0,2.786224228558589,0.0438992786076269,6270.765346546436,15.884972796799273,19.83621371836312,11.494935511981378,0.10278504744394597
2020-04-18,4.25,0.0,3.5370652127960343,0.04045991739536619,6263.303002717234,20.16570816873454,18.282112917052938,16.188674445584695,0.14475537241680472
2020-04-19,5.0,0.0,4.099381520770296,0.03904312120429297,6256.266907579889,23.371616424003996,17.6419230794776,20.61943235558542,0.18437418206713949
2020-04-20,5.166666666666667,0.0,4.549840849508624,0.03891685395313275,6249.367120658593,25.93979959811077,17.58486828816699,24.969196313570215,0.22326876258265632
2020-04-21,5.0,0.0,4.936134257685714,0.03962917867827585,6242.417880572823,28.142156543248113,17.906737483583747,29.354993477697818,0.2624855436706849
2020-04-22,4.875,0.0,5.288024135833222,0.04090174349186466,6235.297629408043,30.14837021569685,18.48175530650603,33.85378598784117,0.30271270293691793
2020-04-23,5.0,0.0,5.624177285732159,0.04256381282939772,6227.924295376913,32.06486479892911,19.23277362935191,38.517901672144674,0.3444181436847586
2020-04-24,6.6,2.0,5.956393567346699,0.04451139884789494,6220.239997104501,33.958914295021124,20.1128047761757,43.384602392484716,0.38793505284133845
2020-04-25,7.545454545454546,0.0,6.292223649469254,0.046681936884730775,6212.201573036229,35.873566986711865,21.09357844144116,48.482020176170806,0.4335149804704824
2020-04-26,8.083333333333334,0.0,6.636589732902728,0.04903858926145212,6203.774715604332,37.836885592375914,22.15844924768742,53.8328423849281,0.48136079169908647
2020-04-27,7.769230769230769,0.0,6.992788893567189,0.0515605139577405,6194.930337761271,39.86766758020067,23.297999573885793,59.45660156365117,0.5316471420136122
2020-04-28,8.214285714285714,1.0,7.363113971691824,0.05423682893181033,6185.642323049322,41.97898501534682,24.50731228897176,65.37110005158036,0.58453321580283
2020-04-29,8.133333333333333,1.0,7.749237459469301,0.05706286596252776,6175.886133915767,44.1803732010793,25.784278022699787,71.59329781631426,0.6401706651636531
2020-04-30,7.875,1.0,8.152448426071569,0.060037842919708054,6165.637953301511,46.479181448526674,27.128543363761253,78.13986693924339,0.6987085679812876
2020-05-01,8.823529411764707,0.0,8.573798267940827,0.06316341429315046,6154.874158328378,48.88140403615072,28.540855905608574,85.02753881834963,0.7602965325361438
2020-05-02,9.333333333333334,0.0,9.014189808087258,0.06644276537757007,6143.57100176311,51.392188187498675,30.022654947217237,92.2733220772022,0.8250866459955395
2020-05-03,9.38888888888889,0.0,9.47443115122111,0.06988004237289554,6131.704424346244,54.01614111300525,31.575813979690338,99.89463948337762,0.8932346987064577
2020-05-04,10.11111111111111,0.0,9.955267506355368,0.07347998996126857,6119.249950699876,56.75751143874218,33.20247692274533,107.90941360950394,0.9649009501567373
2020-05-05,10.222222222222221,1.0,10.457399245500948,0.07724771576958019,6106.182639404515,59.62029216363147,34.90495169536898,116.33611975531643,1.0402506021918214
