date,obs_cases,obs_deaths,fit_cases,fit_deaths,prior_cases,S,E,I,R,D
2025-06-12,0.0,0.0,0.01972186135111387,1.1575465418170798e-10,0.40000000000000013,62.15367856884498,0.04930465337778466,0.03693986025818979,0.0,0.0
2025-06-13,0.017454398459651403,0.0,0.022562059350387315,1.3237033817658386e-10,3.43777307371905,62.125467146275675,0.05640514837596827,0.04224229106932125,0.015808496636117164,1.2387463295856245e-10
2025-06-14,0.09037019346982965,0.0,0.025802364630020145,1.5138406946496237e-10,7.545427994914664,62.09321986504649,0.06450591157505034,0.048309991601490986,0.033887313992384836,2.655393918462619e-10
2025-06-15,0.1489283578395973,0.0,0.02950112918253922,1.7311808106343836e-10,8.456032149727243,62.05636199334262,0.07375282295634802,0.05524579350918178,0.054562472245263616,4.2754895536694645e-10
2025-06-16,0.18865156939945235,0.0,0.03372295140460543,1.979472808147689e-10,6.311300127903925,62.01424187534597,0.08430737851151354,0.0631693381443466,0.07820448986632422,6.128066887631611e-10
2025-06-17,0.21160701756404401,0.0,0.0385403256060334,2.2630042818648215e-10,4.283386878652014,61.966119683958716,0.09635081401508346,0.07221745209876984,0.1052351315837685,8.246175205238997e-10
2025-06-18,0.2214980196489099,0.0,0.04403490019082941,2.5866455504555344e-10,2.8747196470210663,61.911155733047636,0.11008725047707349,0.08254555797065746,0.1361345399188463,1.066743824767125e-9
2025-06-19,0.22202789295988623,0.0,0.05029861864518514,2.955909834302514e-10,1.9272546952113396,61.84839789635446,0.1257465466129628,0.09432959476820638,0.1714490434018536,1.3434666060515238e-9
2025-06-20,0.22202789295988623,0.0,0.057434841558268244,3.377022692294315e-10,1.291907235742908,61.77676794667215,0.14358710389567056,0.10776823379063823,0.2117997964628354,1.6596532011519678e-9
2025-06-21,0.22202789295988623,0.0,0.06555947312244774,3.8569976415740887e-10,0.8659960008800375,61.695046759036195,0.1638986828061193,0.12308529182097389,0.2578923467968294,2.020832248481668e-9
2025-06-22,0.22202789295988623,0.0,0.07480208172115162,4.4037158681630967e-10,0.5804955074510277,61.601858404209466,0.18700520430287898,0.14053227486763456,0.3105271966676962,2.433276445970147e-9
2025-06-23,0.22202789295988623,0.0,0.08530697840387008,5.026008138066709e-10,0.3891180743774686,61.495653243878635,0.21326744600967515,0.1603909921282868,0.37061139756025635,2.904093406209734e-9
2025-06-24,0.22202789295988623,0.0,0.09723419773414269,5.733736458896729e-10,0.2608337545373649,61.37469023269972,0.24308549433535664,0.1829761619921138,0.43917119001243093,3.4413247015832027e-9
2025-06-25,0.22202789295988623,0.0,0.11076031040546351,6.5378717794101e-10,0.17484214168577056,61.2370187422625,0.2769007760136587,0.20863789160326976,0.5173656685474685,4.054052942027266e-9
2025-06-26,0.22356264442916857,0.0,0.12607895536336355,7.450563786437603e-10,0.11720021594479121,61.08046039712241,0.3151973884084088,0.2377639042346396,0.6065013879629794,4.752516229223551e-9
2025-06-27,0.23377875406489088,0.0,0.14340097186188094,8.485196022294287e-10,0.07856166701291019,60.902591571386665,0.35850242965470225,0.27078129820583074,0.7080477776855189,5.548228942753049e-9
2025-06-28,0.2439910546381725,0.0,0.16295396074697102,9.656418650374667e-10,0.05266146782854716,60.700727453034844,0.40738490186742743,0.30815759250549946,0.8236531286190674,6.454107012285694e-9
2025-06-29,0.2531083562369329,0.0,0.1849810583649354,1.0980149379709724e-9,0.035300042235518234,60.471908876268415,0.4624526459123383,0.350400756296002,0.9551607965195992,7.484594886458157e-9
2025-06-30,0.2600394689507084,0.0,0.20973870479781573,1.2473528084600616e-9,0.02366232895739102,60.21289339722008,0.5243467619945391,0.39805776072593135,1.1046251538846048,8.655790531126683e-9
2025-07-01,0.24719092591516933,0.0,0.23749307345695567,1.4154812010843899e-9,0.015861335441118,59.92015256916569,0.593732683642389,0.4517112347299009,1.2743265849574037,9.985562929512633e-9
2025-07-02,0.18022514662071545,0.0,0.2685148623409809,1.6043191134815712e-9,0.010632172458289022,59.58987768148934,0.671287155852452,0.5119735727301511,1.4667846609153503,1.149365532235496e-8
2025-07-03,0.13358269735342926,0.0,0.30307208344559744,1.8158502269595292e-9,0.007126959254883032,59.21799669937502,0.7576802086139933,0.5794778111331185,1.6847683501570518,1.3201765215238574e-8
2025-07-04,0.11636243936663959,0.0,0.34142043385851495,2.052082053116583e-9,0.004777344285957847,58.800205598054774,0.8535510846462872,0.6548645911158928,1.9313017935304064,1.51335896330085e-8
2025-07-05,0.13111872232952415,0.0,0.3837909707725272,2.314989828974967e-9,0.0032023500810786014,58.332017430420436,0.9594774269313177,0.7387642543273171,2.2096639534870577,1.7314822370560714e-8
2025-07-06,0.1787697680184566,0.0,0.4303747434105424,2.606443015389713e-9,0.002146599760522289,57.80883281189837,1.0759368585263556,0.8317733869110001,2.523380005372136,1.9773086535395205e-8
2025-07-07,0.2602337982130444,0.0,0.48130424925675674,2.9281120856255022e-9,0.0014389090610742114,57.2260352706016,1.2032606231418914,0.934425073686715,2.8762020925129597,2.253778374540001e-8
2025-07-08,0.36909138901683036,0.0,0.536631858866548,3.2813536423205445e-9,0.0009645297351209678,56.57911431310992,1.3415796471663695,1.0471522364426666,3.272076860122159,2.5639839726049575e-8
2025-07-09,0.4983856686044924,0.0,0.5963055231657548,3.6670740401333556e-9,0.0006465437203891349,55.8638182187469,1.4907638079143866,1.1702441129176449,3.7150969137906964,2.9111323941448814e-8
2025-07-10,0.6394799309426971,0.0,0.6601426870423239,4.085572502903416e-9,0.0004333912874400664,55.07633660079171,1.6503567176058092,1.3037961920308163,4.209433539067691,3.298492238813847e-8
2025-07-11,0.7837374699981107,0.0,0.7278038472391073,4.536367453765953e-9,0.0002905109175406813,54.213510319881834,1.8195096180977677,1.4476547919953533,4.759248315212756,3.729324500463318e-8
2025-07-12,0.9225215797309324,0.0,0.7987676944137913,5.01801378321201e-9,0.0001947353268107124,53.27306321763366,1.9969192360344774,1.6013587465307635,5.3685818402141,4.2067953725919145e-8
2025-07-13,1.0471955541110622,0.0,0.8723106135825005,5.527921415109984e-9,0.0001305350168191455,52.253845900043004,2.1807765339562506,1.7640815052833196,6.041219095859671,4.733870749051085e-8
2025-07-14,1.147587935632651,0.0,0.9474937646167253,6.062190200141414e-9,8.750025549656906e-5,51.1560776153655,2.3687344115418125,1.9345784446840735,6.7805325577576365,5.31319328579819e-8
2025-07-15,1.2106171104355274,0.0,1.0231611766973316,6.6154806233167336e-9,5.865318685025556e-5,49.98156823214741,2.557902941743328,2.1111456078687807,7.58930624125199,5.946944524107054e-8
2025-07-16,1.249840034065225,0.0,1.0979523995851912,7.180941382737404e-9,3.93164149613387e-5,48.73389875775108,2.744880998962977,2.2915965934654383,8.469546665934496,6.636696763252398e-8
2025-07-17,1.2739213836288803,0.0,1.1703324479260748,7.750216713935291e-9,2.635458676736102e-5,47.41853754276092,2.9258311198151863,2.4732648929523346,9.4222894531199,7.383261511204912e-8
2025-07-18,1.2915258362190798,0.0,1.2386404250525436,8.313554610745052e-9,1.7666011584466486e-5,46.04287047569818,3.096601062631358,2.6530384263225684,10.44741303596342,8.186543508759221e-8
2025-07-19,1.3103659474323246,0.0,1.301156488145063,8.860029936491997e-9,1.1841884460062229e-5,44.61612752331946,3.2528912203626565,2.827430741779296,11.54347350656543,9.045411316505179e-8
2025-07-20,1.3343457868759288,0.0,1.3561838837995606,9.377890095212435e-9,7.937854303310623e-6,43.14919644233377,3.3904597094989004,2.992691327037387,12.707575504034939,9.957596143324255e-8
2025-07-21,1.3664173026465707,0.0,1.4021411324102926,9.85501176337272e-9,5.320904158770816e-6,41.654323916890306,3.5053528310257303,3.144951362476899,13.935294862891714,1.091963123404278e-7
2025-07-22,1.4074141368748516,0.0,1.4376558332489886,1.0279451320643694e-8,3.5667095659913254e-6,40.144718510018514,3.5941395831224705,3.2803993757293575,15.220665494342203,1.1926841589661725e-7
2025-07-23,1.4496967077963443,0.0,1.4616515764709306,1.0640047436771682e-8,2.390837437209224e-6,38.63407995060994,3.6541289411773255,3.395473540423452,16.55624052053633,1.2973391871871583e-7
2025-07-24,1.4835071276740766,0.0,1.4734182475569324,1.0927029651092024e-8,1.6026266872752468e-6,37.13609037393366,3.68354561889233,3.487055887314991,17.933231061816027,1.4052395156084767e-7
2025-07-25,1.499087508771077,0.0,1.472658203353036,1.1132574951131483e-8,1.0742729095673542e-6,35.663907312069256,3.681645508382589,3.5526499207805164,19.341720189687802,1.515608058397436e-7
2025-07-26,1.4888896708693613,0.0,1.4595027787677088,1.1251260602886977e-8,7.20106820796761e-7,34.229699118408426,3.6487569469192707,3.590525126935234,20.77094172745792,1.6276011830334994e-7
2025-07-27,1.4542042638349812,0.0,1.4344975962653648,1.1280367867798275e-8,4.827021058766636e-7,32.844257396595864,3.5862439906634105,3.5998138964099673,22.209607624778293,1.74033436322307e-7
2025-07-28,1.398531645048125,0.0,1.398559135005254,1.1220006109086479e-8,3.2356471822451866e-7,31.51671088976945,3.496397837513134,3.5805511294178767,23.646263040489508,1.8529100030233575e-7
2025-07-29,1.326608549525392,0.0,1.3529078672037704,1.1073050724224107e-8,2.1689191862997906e-7,30.25435355374165,3.382269668009425,3.533654428638286,25.069645235647055,1.9644455595303934e-7
2025-07-30,1.2481172228015365,0.0,1.2989860318927813,1.0844905956120792e-8,1.4538690293443337e-7,29.062586276111677,3.247465079731952,3.4608484070407086,26.469023112186616,2.0741001489684743e-7
2025-07-31,1.173976288042872,0.0,1.2383689914754596,1.0543122125489357e-8,9.74552651369502e-8,27.944960933289295,3.095922478688648,3.3645425383003738,27.834496914092853,2.1810980311321849e-7
2025-08-01,1.1151043684092454,0.0,1.1726784595009805,1.017691150810938e-8,6.532601555165958e-8,26.903308035088475,2.93169614875245,3.2476766625676685,29.157242007597606,2.284747711887588e-7
2025-08-02,1.0797183881998837,0.0,1.103504703426354,9.756610620478755e-9,4.378934809872911e-8,25.9379247368262,2.7587617585658846,3.113549389973545,30.429686958669752,2.384455897240217e-7
2025-08-03,1.0652284762230313,0.0,1.0323425477300145,9.293136804746885e-9,2.9352887404909948e-8,25.0477995945999,2.5808563693250353,2.9656446849101115,31.645622185672323,2.479736007305968e-7
