date,obs_cases,obs_deaths,fit_cases,fit_deaths,prior_cases,S,E,I,R,D
2023-08-18,0.7777777777777778,0.0,0.9199149644587115,0.0029586723971073803,0.7777777777758335,10077.122170896206,2.2997874111467658,1.322786755780044,0.0,0.0
2023-08-19,0.8333333333333334,0.0,0.8515895140905536,0.0035937727945724376,0.8048562538012821,10076.413960416405,2.128973785226372,1.6067324860267473,0.5917685316277509,0.0033098438469235667
2023-08-20,0.7777777777777778,0.0,0.8388879312266609,0.0039542812434971075,0.826150092231774,10075.60343444971,2.0972198280666405,1.767911466859701,1.269081170691034,0.007098147805366162
2023-08-21,0.6111111111111112,0.0,0.8508462861217712,0.004199227746357045,0.8450852247348526,10074.730002606892,2.127115715304416,1.877424094947401,1.9990218383286678,0.011180807660147809
2023-08-22,0.7222222222222222,0.0,0.87410102554068,0.004397471928503599,0.8631741955520482,10073.810021482417,2.1852525638516878,1.9660566785380302,2.76793290394294,0.0154814343804543
2023-08-23,0.6666666666666666,0.0,0.9028976264203608,0.0045788971607890845,0.8810869689411104,10072.849858558668,2.2572440660508892,2.047169712433296,3.5705024085396304,0.019970317439529896
2023-08-24,0.6666666666666666,0.0,0.934771547633187,0.004756541261815311,0.8991225120818386,10071.851538701663,2.3369288690829544,2.126592248131971,4.405047201510861,0.024638042741515848
2023-08-25,0.6666666666666666,0.0,0.968681211185061,0.0049361635320196535,0.9174164809571488,10070.815184219236,2.421703027962639,2.206899199419226,5.271474525033983,0.029484091478986393
2023-08-26,0.6111111111111112,0.0,1.0042009397940124,0.00512038067044095,0.9360326904222261,10069.740068841871,2.5105023494850167,2.2892604608855613,6.170401495618523,0.0345119152705605
2023-08-27,0.5555555555555556,0.0,1.0411720908206927,0.005310454861298499,0.9550033824458181,10068.625072521372,2.602930227051717,2.374240339877162,7.102775163728569,0.039726811101433834
2023-08-28,0.5,0.0,1.079552265734232,0.0055070668710027765,0.9743469909490148,10067.46887719201,2.6988806643355647,2.462143198848093,8.069709001162531,0.04513500677451195
2023-08-29,0.5555555555555556,0.0,1.1193501345385273,0.005710650415111502,0.9940759438382177,10066.270050550116,2.7983753363463024,2.5531629467948647,9.072412960151583,0.05074326972120322
2023-08-30,0.5555555555555556,0.0,1.1605972861066436,0.005921536779394923,1.0142001086230348,10065.027081387296,2.901493215266593,2.647447697591014,10.112164020706942,0.05655874226862859
2023-08-31,0.6111111111111112,0.0,1.2033360719634556,0.00614001747513175,1.034728302387616,10063.738393979065,3.0083401799086222,2.745127782414476,11.190294246904012,0.06258887483675474
2023-09-01,0.7222222222222222,0.0,1.2476143718937878,0.0063663714171786345,1.0556689758632547,10062.402353390888,3.119035929734452,2.846327900734759,12.308186440146702,0.06884140162649573
2023-09-02,0.8888888888888888,0.0,1.2934833467742897,0.006600876788355678,1.0770305054483187,10061.01726684669,3.2337083669357063,2.951172424736656,13.467273090016024,0.07532433475166314
2023-09-03,0.8888888888888888,0.0,1.3409964881007335,0.006843816253200319,1.0988213204379078,10059.581383370853,3.352491220251815,3.0597877303267467,14.669036775215465,0.0820459664815093
2023-09-04,0.8333333333333334,0.0,1.3902092179430123,0.007095479344743393,1.1210499672607135,10058.092892680144,3.4755230448575114,3.172303264232191,15.915011198862615,0.08901487503125764
2023-09-05,0.9444444444444444,0.0,1.4411787435331358,0.007356163538998232,1.1437251355401497,10056.54992371325,3.6029468588328193,3.2888520243918578,17.206782534564276,0.09623993209088837
2023-09-06,0.8333333333333334,0.0,1.4939639961350426,0.007626174888890374,1.1668556720302952,10054.950543021701,3.7349099903375858,3.4095708433786474,18.54599089666336,0.1037303110484341
2023-09-07,0.8888888888888888,0.0,1.548625630830209,0.007905828335662727,1.1904505917853996,10053.292753054042,3.871564077075501,3.534600527624991,19.934331908625296,0.11149549576218369
2023-09-08,0.9444444444444444,0.0,1.605226044843342,0.008195447913207634,1.2145190804114625,10051.57449039004,4.0130651121083325,3.66408594877725,21.373558322586177,0.11954528961904058
2023-09-09,0.8888888888888888,0.0,1.6638293760143406,0.008495367040267328,1.2390704981271923,10049.79362397685,4.159573440035828,3.7981761743350195,22.865481647269785,0.12788982463968956
